PATRON,4.853,,mg/L,0.9,0.0484,1,1,1,0.0485,0.0488,0.0479
BLANCO,-0.0155,,mg/L,53.3,-0.0002,1,1,1,-0.0001,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,52.3,-0.0002,1,1,1,-0.0002,-0.0001,-0.0001
FASE 1,0.0559,,mg/L,16.8,0.0006,1,1,1,0.0006,0.0006,0.0005
PATRON,4.9045,,mg/L,0.5,0.0489,1,1,1,0.0489,0.0491,0.0486
FASE 2,0.0356,,mg/L,45.8,0.0004,1,1,1,0.0005,0.0004,0.0002
FASE 3,0.0472,,mg/L,8.1,0.0005,1,1,1,0.0004,0.0005,0.0005
PATRON,4.8592,,mg/L,0.7,0.0484,1,1,1,0.0481,0.0488,0.0484
BLANCO,-0.0067,,mg/L,96.6,-0.0001,1,1,1,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,22,-0.0002,1,1,1,-0.0002,-0.0002,-0.0002
VSP NORTE,0.011,,mg/L,>100,0.0001,1,1,1,0.0002,0.0002,-0.0001
CELDA 8.1,0.0246,,mg/L,11,0.0002,1,1,1,0.0003,0.0002,0.0002
CELDA 8.2,0.0218,,mg/L,25,0.0002,1,1,1,0.0002,0.0003,0.0002
CELDA 8.3,0.2726,,mg/L,4.6,0.0028,1,1,1,0.0026,0.0028,0.0028
PATRON,4.8721,,mg/L,0.7,0.0486,1,1,1,0.0486,0.0482,0.0489
BLANCO,-0.016,,mg/L,41.7,-0.0002,1,1,1,-0.0002,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,21.3,-0.0003,1,1,1,-0.0003,-0.0004,-0.0004
