Analista,RR,,,,,,,,,
Fecha de inicio,04:51 a. m. 25/12/2025  GMT: 10:51 a. m. 25/12/2025,,,,,,,,,
Hoja de trabajo,SA007385,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4858,,mg/L,1,3.3,0.0177,0.0032,1,1
,BLANCO,0.0035,,mg/L,1,>100,0.0001,0.0011,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,0.0004,1,1
,SA007385-001,0.4798,,mg/L,1,0.7,0.0759,0,30.008,7
,SA007385-002,0.4846,,mg/L,1,1.3,0.0768,0.0005,30.085,7
,SA007385-003,0.2303,,mg/L,1,1.6,0.0362,0.0004,30.031,7
,SA007385-004,0.1682,,mg/L,1,0.9,0.0263,0.0005,29.957,7
,SA007385-005,0.3909,,mg/L,1,0.7,0.0619,0.0005,30.112,7
,PATRON,0.5155,,mg/L,1,0.7,0.0188,0.0021,1,1
,SA007385-006,0.0064,,mg/L,1,16.4,0.001,0.0009,30,7
,SA007385-007,0.4225,,mg/L,1,0.4,0.0668,0,30.067,7
,SA007385-008,0.4402,,mg/L,1,1,0.0696,0.0001,30.019,7
,SA007385-009,0.2446,,mg/L,1,0.9,0.0383,0.0002,29.9,7
,SA007385-010,0.0165,,mg/L,1,10.5,0.0026,0.0016,29.989,7
,PATRON,0.5015,,mg/L,1,2.2,0.0183,0.0026,1,1
,BLANCO,0.0048,,mg/L,1,83.1,0.0002,0.0009,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0001,0.0009,1,1
,SA007385-011,0.3563,,mg/L,1,0.9,0.0564,0.0013,30.116,7
,SA007385-012,0.2019,,mg/L,1,1.4,0.0317,0.0007,30.102,7
,SA007385-013,0.1891,,mg/L,1,0.6,0.0298,0.0008,30.192,7
,SA007385-014,0.3089,,mg/L,1,1.1,0.0488,0.0009,30.113,7
,SA007385-015,0.4597,,mg/L,1,0.8,0.0728,0.0005,30.054,7
,PATRON,0.5136,,mg/L,1,1.4,0.0187,0.0019,1,1
,SA007385-016,0.225,,mg/L,1,0.3,0.0353,0.0007,29.976,7
,SA007385-017,0.9249,,mg/L,1,1.1,0.1472,0.0009,30.066,7
,SA007385-018,0.2522,,mg/L,1,1.8,0.0395,0.0008,29.946,7
,SA007385-019,0.0639,,mg/L,1,2.1,0.01,0.0014,30.064,7
,SA007385-020,0.1392,,mg/L,1,2.1,0.0218,0.0012,30.01,7
,PATRON,0.4971,,mg/L,1,1.2,0.0181,0.0022,1,1
,BLANCO,0.0035,,mg/L,1,>100,0.0001,0.0014,1,1
,BLANCO REACTIVO,0,,mg/L,1,40.8,-0.0002,0.0011,1,1
,SA007385-021,0.012,,mg/L,1,12.9,0.0019,0.002,30.058,7
,SA007385-022,0.1156,,mg/L,1,0.7,0.0181,0.0024,29.994,7
,SA007385-023,0.0473,,mg/L,1,3,0.0074,0.0022,30.079,7
,SA007385-024,0.1091,,mg/L,1,1.7,0.017,0.0015,29.933,7
,SA007385-025,0.0452,,mg/L,1,7.4,0.0071,0.0017,30.043,7
,PATRON,0.5165,,mg/L,1,1.3,0.0188,0.0037,1,1
,SA007385-026,0.1764,,mg/L,1,0.7,0.0277,0.0018,30.049,7
,SA007385-027,0.113,,mg/L,1,1.5,0.0176,0.0023,29.912,7
,SA007385-028,0.2096,,mg/L,1,1,0.0329,0.0023,30.047,7
,SA007385-029,0.9782,,mg/L,1,19.5,0.1551,0.0024,29.96,7
,SA007385-030,0.153,,mg/L,1,1.6,0.024,0.0013,30.019,7
,PATRON,0.5172,,mg/L,1,2.1,0.0197,0.001,1,1
,BLANCO,-0.0054,,mg/L,1,>100,-0.0002,0.0018,1,1
,BLANCO REACTIVO,0,,mg/L,1,33.8,-0.0006,0.0012,1,1
,SA007385-031,0.1079,,mg/L,1,1.7,0.0176,-0.0007,30.058,7
,SA007385-032,0.1206,,mg/L,1,0.2,0.0197,-0.0006,30.057,7
,PATRON,0.5172,,mg/L,1,1.6,0.0197,0.0007,1,1
,BLANCO,0.0026,,mg/L,1,>100,0.0001,-0.0001,1,1
,BLANCO REACTIVO,0,,mg/L,1,64.7,0.0005,-0.0007,1,1
