PATRON,0.185,,mg/L,11,0.0082,-0.001,1,1,1,0.0076,0.0077,0.0092
BLANCO,0.0029,,mg/L,20.3,-0.0006,0.0007,1,1,1,-0.0005,-0.0007,-0.0007
BLANCO REACTIVO,0,,mg/L,11.9,-0.0014,0.0017,1,1,1,-0.0013,-0.0015,-0.0012
CELDA 8,0.0065,,mg/L,>100,-0.0004,0.0063,1,1,1,-0.0009,-0.0007,0.0003
CANAL,0.0119,,mg/L,>100,-0.0002,0.0058,1,1,1,0.0001,-0.0005,-0.0002
FASE 1,0.0174,,mg/L,>100,0.0001,0.0058,1,1,1,-0.0006,-0.0002,0.0011
FASE 2,0.0293,,mg/L,79.7,0.0007,0.0048,1,1,1,0.0011,0.0008,0.0001
FASE 3,0.048,,mg/L,27.2,0.0016,0.0053,1,1,1,0.002,0.0016,0.0011
VSP NORTE,0.0361,,mg/L,8.6,0.001,0.0054,1,1,1,0.0009,0.001,0.001
CELDA 8.1,0.0152,,mg/L,>100,0,0.0056,1,1,1,-0.0001,-0.0003,0.0003
CELDA 8.2,0.0145,,mg/L,>100,-0.0001,0.0053,1,1,1,-0.0012,0.0009,0.0001
CELDA 8.3,0.0205,,mg/L,>100,0.0002,0.0053,1,1,1,0.0004,-0.0002,0.0005
S. RICA,0.0236,,mg/L,>100,0.0004,0.0051,1,1,1,0.0006,0.001,-0.0005
PATRON,0.2156,,mg/L,3,0.0097,0.0009,1,1,1,0.0094,0.0096,0.01
BLANCO,-0.0092,,mg/L,54.3,-0.0012,-0.0004,1,1,1,-0.0005,-0.0017,-0.0015
BLANCO REACTIVO,0,,mg/L,38.5,-0.001,0.0005,1,1,1,-0.0014,-0.0006,-0.0011
TRITURADORA,0.0023,,mg/L,>100,-0.0007,0.0053,1,1,1,0.0002,-0.0015,-0.0007
VICTORIA,-0.0069,,mg/L,24,-0.0011,0.0051,1,1,1,-0.0014,-0.0009,-0.001
CELDA 1,-0.0071,,mg/L,73.1,-0.0011,0.0052,1,1,1,-0.0019,-0.0011,-0.0003
CELDA 2,0.016,,mg/L,>100,0,0.0035,1,1,1,-0.0005,0.0002,0.0003
CELDA 3,0.0048,,mg/L,>100,-0.0005,0.0046,1,1,1,-0.0011,0.0002,-0.0007
PATRON,0.1905,,mg/L,5,0.0084,0.0002,1,1,1,0.008,0.0085,0.0089
BLANCO,-0.0002,,mg/L,26.1,-0.0008,0.0022,1,1,1,-0.0008,-0.001,-0.0006
BLANCO REACTIVO,0,,mg/L,38.1,-0.0012,0.0005,1,1,1,-0.0017,-0.0013,-0.0008
CELDA 4A,-0.0007,,mg/L,64,-0.0008,0.0057,1,1,1,-0.0004,-0.0006,-0.0014
CELDA 4B,-0.0034,,mg/L,92.9,-0.0009,0.0061,1,1,1,-0.0001,-0.0008,-0.0018
CELDA 5A,0.0183,,mg/L,>100,0.0001,0.0045,1,1,1,-0.0007,-0.0002,0.0012
CELDA 5B,0.001,,mg/L,>100,-0.0007,0.006,1,1,1,0.0002,-0.0021,-0.0003
PATRON,0.1981,,mg/L,10.7,0.0088,0.0009,1,1,1,0.0097,0.009,0.0078
BLANCO,-0.0056,,mg/L,10.6,-0.001,0.0016,1,1,1,-0.0011,-0.0011,-0.0009
BLANCO REACTIVO,0,,mg/L,66.7,-0.0012,0.0002,1,1,1,-0.0004,-0.0012,-0.0019
