PATRON,0.0518,,mg/L,6.7,0.0002,0.0029,-0.0004,0.0028,0.0031,0.0027
BLANCO,0.0035,,mg/L,44.5,0.0001,0.0002,-0.0001,0.0001,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,10.5,0.0001,0.0008,0.0001,0.0008,0.0007,0.0009
H KCA PO,0.0476,,mg/L,12.4,0.0003,0.0027,0.0013,0.0025,0.003,0.0024
H KCA PO,0.0486,,mg/L,4.9,0.0001,0.0027,0.0016,0.0028,0.0028,0.0026
H KCA PO,0.045,,mg/L,15.7,0.0004,0.0025,0.0013,0.003,0.0024,0.0022
PATRON,0.0467,,mg/L,3.4,0.0001,0.0026,-0.0006,0.0027,0.0027,0.0025
H KCA PO,0.0481,,mg/L,1.8,0,0.0027,0.0025,0.0027,0.0026,0.0027
H KCA PO,0.0478,,mg/L,3.6,0.0001,0.0027,0.0024,0.0028,0.0026,0.0026
PATRON,0.0491,,mg/L,3.5,0.0001,0.0027,-0.0009,0.0028,0.0027,0.0027
BLANCO,-0.001,,mg/L,>100,0.0002,-0.0001,-0.0002,-0.0002,0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,-0.0008,-0.0001,0.0001,0.0001
M1 PO,0.0487,,mg/L,7.8,0.0002,0.0027,0.002,0.003,0.0026,0.0026
M2 PO,0.0367,,mg/L,6.1,0.0001,0.0021,0.0011,0.0022,0.0021,0.0019
M3 PO,0.029,,mg/L,4.3,0.0001,0.0016,0.0012,0.0017,0.0016,0.0016
M4 PO,0.0225,,mg/L,5.1,0.0001,0.0013,0.0012,0.0013,0.0013,0.0012
PATRON,0.0457,,mg/L,7,0.0002,0.0026,-0.0021,0.0026,0.0027,0.0024
P KCA PO,0.0204,,mg/L,5.8,0.0001,0.0012,0.0009,0.0012,0.0011,0.0011
PATRON,0.0499,,mg/L,6.6,0.0002,0.0028,-0.0022,0.0026,0.0028,0.0029
BLANCO,0.0025,,mg/L,73.5,0.0001,0.0001,-0.0019,0,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,24.6,0.0001,0.0005,-0.0015,0.0007,0.0005,0.0005
CELDA 8,0.0519,,mg/L,10.6,0.0003,0.0029,0.0021,0.0032,0.0028,0.0026
PATRON,0.0491,,mg/L,2.5,0.0001,0.0027,0.0005,0.0028,0.0027,0.0027
BLANCO,0.0063,,mg/L,84.3,0.0003,0.0004,0.0006,0.0005,0,0.0006
BLANCO REACTIVO,0,,mg/L,97,0.0002,0.0002,-0.0002,0.0003,0.0004,0
H KCA PE,0.0364,,mg/L,4.8,0.0001,0.002,0.0019,0.0022,0.002,0.002
H KCA PE,0.0367,,mg/L,9.9,0.0002,0.0021,0.0017,0.0021,0.0019,0.0023
H KCA PE,0.0373,,mg/L,9.6,0.0002,0.0021,0.0022,0.0023,0.0022,0.0019
PATRON,0.05,,mg/L,1.9,0.0001,0.0028,-0.0006,0.0027,0.0028,0.0028
H KCA PE,0.0393,,mg/L,3,0.0001,0.0022,0.0024,0.0023,0.0022,0.0022
H KCA PE,0.0377,,mg/L,8,0.0002,0.0021,0.0023,0.0021,0.0023,0.0019
PATRON,0.0506,,mg/L,2,0.0001,0.0028,-0.0007,0.0029,0.0029,0.0028
BLANCO,0.007,,mg/L,53.7,0.0002,0.0004,-0.0005,0.0002,0.0006,0.0005
BLANCO REACTIVO,0,,mg/L,24.8,0.0001,0.0006,-0.0003,0.0004,0.0007,0.0006
M1 PE,0.0224,,mg/L,8.9,0.0001,0.0013,0.0019,0.0013,0.0014,0.0012
M2 PE,0.0156,,mg/L,2.4,0,0.0009,0.0017,0.0009,0.0009,0.0009
M3 PE,0.0151,,mg/L,26,0.0002,0.0009,0.0017,0.0008,0.0007,0.0011
M4 PE,0.0108,,mg/L,2.3,0,0.0006,0.0016,0.0006,0.0006,0.0006
PATRON,0.0469,,mg/L,7.7,0.0002,0.0026,-0.0016,0.0028,0.0026,0.0024
P KCA PE,0.013,,mg/L,24.4,0.0002,0.0007,0.0014,0.0009,0.0006,0.0007
PATRON,0.0501,,mg/L,2.1,0.0001,0.0028,-0.0018,0.0029,0.0027,0.0028
BLANCO,0.0067,,mg/L,42.9,0.0002,0.0004,-0.0016,0.0002,0.0005,0.0004
BLANCO REACTIVO,0,,mg/L,10,0.0001,0.0008,-0.0009,0.0008,0.0008,0.0007
ELY 1,0.0223,,mg/L,8,0.0001,0.0013,0.001,0.0012,0.0012,0.0014
ELY 2,0.021,,mg/L,26.4,0.0003,0.0012,0.0009,0.0014,0.0008,0.0013
ELY 3,0.0146,,mg/L,12,0.0001,0.0008,0.0009,0.0008,0.0009,0.0008
ELY 4,0.0125,,mg/L,19.1,0.0001,0.0007,0.0009,0.0006,0.0008,0.0008
PATRON,0.0472,,mg/L,4.7,0.0001,0.0026,-0.0021,0.0025,0.0026,0.0028
ELY P,0.0134,,mg/L,13.6,0.0001,0.0008,0.0008,0.0007,0.0008,0.0009
PATRON,0.0507,,mg/L,3.5,0.0001,0.0028,-0.0022,0.0027,0.0028,0.0029
BLANCO,0.0038,,mg/L,>100,0.0003,0.0002,-0.002,-0.0001,0.0002,0.0006
BLANCO REACTIVO,0,,mg/L,12,0.0001,0.0012,-0.0014,0.0011,0.0014,0.0012
