PATRON,5.023,,mg/L,0.3,0.1011,0.1014,0.1012,0.1007
BLANCO,-0.0139,,mg/L,>100,-0.0003,0.0001,-0.0008,-0.0002
BLANCO REACTIVO,0,,mg/L,29.9,-0.0007,-0.0009,-0.0005,-0.0009
H,2.6932,,mg/L,1.1,0.0547,0.0544,0.0543,0.0554
C1,2.5959,,mg/L,1,0.0527,0.0527,0.0522,0.0533
C2,2.7198,,mg/L,1.8,0.0552,0.0541,0.0557,0.0559
PATRON,4.9988,,mg/L,0.7,0.1006,0.1005,0.1,0.1014
BLANCO,-0.0115,,mg/L,65.5,-0.0002,-0.0004,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,33.2,-0.0013,-0.0008,-0.0014,-0.0016
C3,2.6874,,mg/L,0.8,0.0546,0.0542,0.0545,0.055
C4,2.6814,,mg/L,0.6,0.0544,0.0547,0.0541,0.0546
T,2.6784,,mg/L,0.7,0.0544,0.0544,0.0548,0.054
PATRON,5.0667,,mg/L,0.8,0.102,0.1025,0.1024,0.101
BLANCO,0.0109,,mg/L,50.8,0.0002,0.0002,0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,16,-0.0013,-0.0012,-0.0012,-0.0016
ELY1,2.6545,,mg/L,0.8,0.0539,0.0544,0.0536,0.0537
ELY2,2.6184,,mg/L,1.7,0.0532,0.0542,0.0526,0.0527
ELY3,2.5401,,mg/L,0.9,0.0516,0.052,0.0511,0.0517
PATRON,5.051,,mg/L,0.6,0.1017,0.1011,0.1017,0.1022
BLANCO,0.0061,,mg/L,78,0.0001,0.0001,0,0.0002
BLANCO REACTIVO,0,,mg/L,20.7,-0.0013,-0.0012,-0.0017,-0.0012
ELY4,2.4862,,mg/L,0.9,0.0505,0.051,0.0501,0.0505
ELY5,2.4044,,mg/L,0.7,0.0489,0.0489,0.0485,0.0492
PATRON,5.0365,,mg/L,0.8,0.1014,0.1004,0.102,0.1017
BLANCO,-0.0072,,mg/L,>100,-0.0001,0.0001,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,7.7,-0.0021,-0.0023,-0.0019,-0.0021
