PATRON,4.8791,,mg/L,1,0.0455,0.045,0.0455,0.046
BLANCO,0.0139,,mg/L,54.3,0.0001,0.0001,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,15,0.0004,0.0004,0.0004,0.0005
CANAL,0.029,,mg/L,24.2,0.0003,0.0002,0.0002,0.0003
FASE 1,0.035,,mg/L,20.7,0.0003,0.0004,0.0002,0.0003
FASE 2,0.0535,,mg/L,12.3,0.0005,0.0005,0.0004,0.0005
FASE 3,0.071,,mg/L,20.2,0.0006,0.0007,0.0007,0.0005
VSP NORTE,0.0459,,mg/L,33.2,0.0004,0.0005,0.0003,0.0005
CELDA 8.1,0.0566,,mg/L,19.7,0.0005,0.0005,0.0004,0.0006
CELDA 8.2,0.0551,,mg/L,16.1,0.0005,0.0004,0.0004,0.0006
CELDA 8.3,0.5187,,mg/L,2.9,0.0046,0.0048,0.0047,0.0045
PATRON,4.8251,,mg/L,1,0.045,0.0447,0.0448,0.0455
BLANCO,-0.0079,,mg/L,>100,-0.0001,-0.0002,0,0
BLANCO REACTIVO,0,,mg/L,17.8,0.0005,0.0006,0.0005,0.0004
