PATRON,4.9266,,mg/L,0.4,0.1006,0.101,0.1008,0.1002
BLANCO,0.0072,,mg/L,11.9,0.0001,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,77.2,-0.0002,-0.0002,-0.0004,-0.0001
H,3.6251,,mg/L,0.5,0.0743,0.0747,0.074,0.0742
C1,3.6042,,mg/L,0.4,0.0739,0.0741,0.0735,0.074
C2,3.5793,,mg/L,1.2,0.0734,0.0743,0.0726,0.0733
PATRON,4.9564,,mg/L,0.5,0.1012,0.101,0.1009,0.1018
BLANCO,0.0083,,mg/L,>100,0.0002,0.0001,0.0001,0.0004
BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,0,-0.0002
C3,3.576,,mg/L,0.4,0.0733,0.0736,0.073,0.0733
C4,3.5944,,mg/L,0.5,0.0737,0.0737,0.074,0.0733
T,3.5755,,mg/L,0.5,0.0733,0.0735,0.0735,0.0729
PATRON,4.9535,,mg/L,0.3,0.1012,0.1008,0.1015,0.1013
BLANCO,0.0048,,mg/L,>100,0.0001,-0.0001,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,36.5,0.0003,0.0004,0.0003,0.0002
ELY1,3.5287,,mg/L,0.8,0.0723,0.0725,0.0717,0.0728
ELY2,3.5227,,mg/L,0.5,0.0722,0.072,0.072,0.0726
ELY3,3.5156,,mg/L,0.1,0.0721,0.072,0.0721,0.0721
PATRON,4.9675,,mg/L,0.4,0.1015,0.1017,0.1017,0.101
BLANCO,-0.0027,,mg/L,>100,-0.0001,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,15.8,0.0003,0.0003,0.0004,0.0003
ELY4,3.4815,,mg/L,0.7,0.0714,0.0708,0.0717,0.0716
ELY5,3.4049,,mg/L,0.4,0.0698,0.0695,0.0699,0.07
PATRON,4.9216,,mg/L,1.3,0.1005,0.102,0.0996,0.1
BLANCO,-0.0012,,mg/L,>100,0,0.0003,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,73.7,0.0003,0.0003,0.0001,0.0005
