PATRON,0.2059,,mg/L,3.4,0.0103,-0.0009,1,1,1,0.0104,0.0106,0.01
BLANCO,0.0023,,mg/L,84.3,0.0007,-0.003,1,1,1,0.0013,0.0001,0.0007
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0.0002,1,1,1,-0.0007,0.0002,-0.0001
CELDA 8,0.0155,,mg/L,18.6,0.0013,0.004,1,1,1,0.0016,0.0012,0.0012
CANAL,0.0021,,mg/L,36.9,0.0007,0.0037,1,1,1,0.0009,0.0008,0.0004
FASE 1,0.0359,,mg/L,34.5,0.0023,0.0033,1,1,1,0.0031,0.0022,0.0016
PATRON,0.2044,,mg/L,11.3,0.0103,-0.0005,1,1,1,0.0089,0.0108,0.0111
FASE 2,0.0531,,mg/L,28,0.0031,0.0024,1,1,1,0.003,0.0023,0.004
FASE 3,0.0057,,mg/L,97.7,0.0009,0.0053,1,1,1,-0.0001,0.0016,0.0011
PATRON,0.2164,,mg/L,3.7,0.0108,-0.0019,1,1,1,0.0113,0.0107,0.0105
BLANCO,0.0066,,mg/L,53.2,0.0009,-0.0011,1,1,1,0.0004,0.0014,0.0009
BLANCO REACTIVO,0,,mg/L,66.5,0.0007,-0.0013,1,1,1,0.0012,0.0003,0.0006
VSP NORTE,0.0273,,mg/L,30,0.0019,0.002,1,1,1,0.0012,0.0022,0.0023
CELDA 8.1,0.0186,,mg/L,31.7,0.0015,0.0007,1,1,1,0.0019,0.0015,0.001
CELDA 8.2,0.0197,,mg/L,16.9,0.0015,0.0008,1,1,1,0.0013,0.0016,0.0018
CELDA 8.3,-0.0043,,mg/L,>100,0.0004,0.0028,1,1,1,0.0009,-0.0001,0.0004
PATRON,0.2076,,mg/L,4.2,0.0104,-0.0039,1,1,1,0.0106,0.0099,0.0107
S. RICA,0.0051,,mg/L,>100,0.0008,0.002,1,1,1,-0.0004,0.0005,0.0024
PATRON,0.1998,,mg/L,10.7,0.0101,-0.0032,1,1,1,0.0092,0.0112,0.0098
BLANCO,-0.0067,,mg/L,>100,0.0003,-0.0033,1,1,1,0.0016,-0.0002,-0.0006
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0027,1,1,1,-0.0013,0.0002,0.0011
TRITURADORA,0.0224,,mg/L,39.6,0.0017,0.0011,1,1,1,0.0024,0.0012,0.0014
VICTORIA,0.0109,,mg/L,21.5,0.0011,0.0013,1,1,1,0.0012,0.0009,0.0013
CELDA 1,0.0183,,mg/L,23.7,0.0015,0.0014,1,1,1,0.0014,0.0012,0.0019
CELDA 2,0.0154,,mg/L,63.6,0.0013,0.0014,1,1,1,0.0022,0.0012,0.0005
CELDA 3,0.0036,,mg/L,45.2,0.0008,0.0018,1,1,1,0.0006,0.0005,0.0012
CELDA 4A,0.0172,,mg/L,>100,0.0014,0.0011,1,1,1,-0.001,0.0019,0.0034
CELDA 4B,0.0177,,mg/L,93.8,0.0014,0.0015,1,1,1,0.0007,0.003,0.0006
CELDA 5A,0.022,,mg/L,23.4,0.0016,0.0002,1,1,1,0.0018,0.0012,0.0019
CELDA 5B,0.0099,,mg/L,11.7,0.0011,0.0006,1,1,1,0.0012,0.001,0.001
PATRON,0.1926,,mg/L,2.5,0.0097,-0.0033,1,1,1,0.01,0.0097,0.0095
BLANCO,-0.012,,mg/L,>100,0,-0.0024,1,1,1,-0.0004,0.0009,-0.0004
BLANCO REACTIVO,0,,mg/L,30.9,0.0012,-0.0034,1,1,1,0.0012,0.0008,0.0015
