Analista,,,,,,,,,,
Fecha de inicio,08/04/2024 12:30 p. m.  GMT: 08/04/2024 06:30 p. m.,,,,,,,,,
Hoja de trabajo,SA003508-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5032,,mg/L,1.1,0.0161,0.0016,0.016,0.0163,0.0161
,BLANCO,-0.0105,,mg/L,40.9,-0.0003,0.0007,-0.0003,-0.0002,-0.0005
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0004,0.0003,-0.0003,0.0001
,SA003494-023,-0.0038,,mg/L,27.5,-0.0004,0.0009,-0.0003,-0.0005,-0.0003
,SA003494-025,0.5524,,mg/L,0.6,0.0508,0.0009,0.0509,0.0505,0.0511
,SA003494-026,0.5364,,mg/L,0.8,0.0493,0.0027,0.0497,0.0489,0.0494
,SA003494-027,0.1858,,mg/L,0.6,0.017,0.0009,0.0171,0.0169,0.0171
,PATRON,0.5118,,mg/L,1.3,0.0164,0.0018,0.0166,0.0162,0.0164
,SA003494-029,0.3911,,mg/L,1,0.0359,0.0013,0.0363,0.0357,0.0357
,SA003494-030,0.2739,,mg/L,0.3,0.0251,0.0016,0.0252,0.025,0.0252
,SA003494-031,0.1859,,mg/L,0.5,0.017,0.0015,0.0171,0.017,0.017
,SA003495-011,0.32,,mg/L,0.7,0.0294,0.0014,0.0293,0.0292,0.0296
,PATRON,0.5007,,mg/L,0.7,0.016,0.0022,0.0159,0.0161,0.0161
,BLANCO,-0.0082,,mg/L,>100,-0.0003,0.0012,0.0002,-0.0005,-0.0005
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0012,-0.0001,0,-0.0001
,SA003495-012,1.6556,,mg/L,0.5,0.1521,0.0017,0.1526,0.1525,0.1511
,SA003495-015,0.935,,mg/L,1.1,0.0862,0.0023,0.0872,0.0854,0.0859
,SA003495-016,0.2114,,mg/L,0.9,0.0194,0.0014,0.0196,0.0192,0.0194
,SA003495-017,0.7103,,mg/L,0.7,0.0654,0.0022,0.0657,0.0657,0.0648
,SA003495-018,1.5441,,mg/L,0.3,0.1418,0.0021,0.1414,0.142,0.1422
,PATRON,0.5041,,mg/L,0.6,0.0162,0.0026,0.0163,0.0161,0.0161
,SA003495-019,2.9851,,mg/L,0.5,0.2674,0.0028,0.2658,0.2677,0.2685
,PATRON,0.4948,,mg/L,1.6,0.0159,0.0027,0.0161,0.0156,0.016
,BLANCO,-0.0102,,mg/L,>100,-0.0003,0.0021,-0.0001,-0.0008,-0.0001
,BLANCO REACTIVO,0,,mg/L,29.3,-0.0003,0.0013,-0.0004,-0.0002,-0.0003
