PATRON,1.0039,,mg/L,0.3,0.0001,0.0202,0.0202,0.0202,0.0203
BLANCO,0.0055,,mg/L,39.4,0,0.0001,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,22.9,0.0001,-0.0003,-0.0003,-0.0002,-0.0004
H,0.3241,,mg/L,0.3,0,0.0066,0.0065,0.0066,0.0066
C1,0.3276,,mg/L,0.6,0,0.0066,0.0066,0.0067,0.0066
C2,0.3313,,mg/L,1.5,0.0001,0.0067,0.0068,0.0067,0.0066
PATRON,1.0012,,mg/L,0.7,0.0001,0.0202,0.0201,0.02,0.0203
BLANCO,-0.0055,,mg/L,59.5,0.0001,-0.0001,-0.0001,0,-0.0002
BLANCO REACTIVO,0,,mg/L,14.1,0.0001,-0.0005,-0.0006,-0.0005,-0.0004
C3,0.3365,,mg/L,0.5,0,0.0068,0.0068,0.0068,0.0068
C4,0.3363,,mg/L,0.6,0,0.0068,0.0068,0.0068,0.0068
T,0.3279,,mg/L,1.4,0.0001,0.0066,0.0067,0.0065,0.0067
PATRON,1.0052,,mg/L,0.6,0.0001,0.0202,0.0201,0.0203,0.0203
BLANCO,0.0074,,mg/L,40.5,0.0001,0.0001,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,11.4,0.0001,-0.0005,-0.0005,-0.0005,-0.0004
DP1,0.1093,,mg/L,5,0.0001,0.0022,0.0021,0.0023,0.0022
DP2,0.0872,,mg/L,3.3,0.0001,0.0018,0.0018,0.0017,0.0018
DP3,0.0791,,mg/L,1.3,0,0.0016,0.0016,0.0016,0.0016
PATRON,1.0082,,mg/L,2.1,0.0004,0.0203,0.0198,0.0207,0.0204
BLANCO,-0.0051,,mg/L,33.1,0,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,8.3,0,-0.0005,-0.0005,-0.0005,-0.0004
DP4,0.2693,,mg/L,1.2,0.0001,0.0054,0.0055,0.0054,0.0055
DP5,3.2814,,mg/L,0.3,0.0002,0.0652,0.065,0.0651,0.0654
DP6,2.6644,,mg/L,0.8,0.0004,0.0531,0.0535,0.0526,0.0533
PATRON,0.9967,,mg/L,3.6,0.0007,0.0201,0.0208,0.0201,0.0193
BLANCO,-0.0016,,mg/L,>100,0.0001,0,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,13.5,0.0001,-0.0007,-0.0007,-0.0008,-0.0006
ELY1,0.2978,,mg/L,2.6,0.0002,0.006,0.0058,0.0061,0.0061
ELY2,0.2783,,mg/L,0.3,0,0.0056,0.0056,0.0056,0.0056
ELY3,0.2576,,mg/L,1.6,0.0001,0.0052,0.0052,0.0051,0.0053
PATRON,1.0018,,mg/L,3.6,0.0007,0.0202,0.0196,0.0199,0.021
BLANCO,0.0086,,mg/L,4.2,0,0.0002,0.0002,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,6.8,0,-0.0006,-0.0006,-0.0007,-0.0006
ELY4,0.2485,,mg/L,1.1,0.0001,0.005,0.0051,0.005,0.0051
ELY5,0.2212,,mg/L,3.1,0.0001,0.0045,0.0046,0.0043,0.0045
PATRON,0.997,,mg/L,1.6,0.0003,0.0201,0.0204,0.0197,0.0201
BLANCO,-0.0079,,mg/L,72.6,0.0001,-0.0002,-0.0002,0,-0.0003
BLANCO REACTIVO,0,,mg/L,2.6,0,-0.0007,-0.0008,-0.0007,-0.0007
