PATRON,0.0548,,mg/L,14.4,0.0004,0.0026,0.0012,0.003,0.0026,0.0022
BLANCO,0.008,,mg/L,71,0.0001,0.0001,0.0011,0.0002,0.0001,0
BLANCO REACTIVO,0,,mg/L,4.7,0.0001,-0.0018,0.0024,-0.0017,-0.0017,-0.0019
H KCA PO,0.0553,,mg/L,13.4,0.0003,0.0026,0.007,0.0022,0.0028,0.0028
H KCA PO,0.052,,mg/L,9.7,0.0002,0.0024,0.0073,0.0026,0.0026,0.0022
H KCA PO,0.0506,,mg/L,6.7,0.0002,0.0024,0.0073,0.0024,0.0022,0.0025
PATRON,0.0507,,mg/L,15.2,0.0004,0.0024,0.0044,0.0021,0.0023,0.0028
H KCA PO,0.0512,,mg/L,10,0.0002,0.0024,0.0078,0.0022,0.0027,0.0023
H KCA PO,0.0502,,mg/L,15.3,0.0004,0.0024,0.0072,0.0027,0.0023,0.002
PATRON,0.0537,,mg/L,4.7,0.0001,0.0025,0.0038,0.0024,0.0025,0.0027
BLANCO,0.0073,,mg/L,48.3,0.0001,0.0001,0.0034,0.0001,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,13.7,0.0002,-0.0016,0.0015,-0.0014,-0.0017,-0.0017
M1 PO,0.0459,,mg/L,9.5,0.0002,0.0021,0.007,0.0024,0.002,0.002
M2 PO,0.0378,,mg/L,24.9,0.0004,0.0017,0.0069,0.0013,0.0016,0.0022
M3 PO,0.0248,,mg/L,12.7,0.0001,0.001,0.0069,0.0011,0.0011,0.0009
M4 PO,0.0206,,mg/L,9.2,0.0001,0.0008,0.0067,0.0007,0.0009,0.0008
PATRON,0.048,,mg/L,8.6,0.0002,0.0022,0.0034,0.002,0.0022,0.0024
P KCA PO,0.0151,,mg/L,48.5,0.0002,0.0005,0.0067,0.0008,0.0003,0.0004
PATRON,0.0547,,mg/L,5.8,0.0001,0.0026,0.003,0.0027,0.0027,0.0024
BLANCO,0.0008,,mg/L,42.2,0.0001,-0.0002,0.0029,-0.0001,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,16.3,0.0003,-0.0018,0.0012,-0.0014,-0.0019,-0.002
CELDA 8,0.0344,,mg/L,11.3,0.0002,0.0015,0.0067,0.0016,0.0013,0.0017
CANAL,0.0744,,mg/L,9.6,0.0003,0.0036,0.0062,0.0037,0.0039,0.0032
FASE 1,0.0322,,mg/L,23.4,0.0003,0.0014,0.0065,0.0015,0.0017,0.0011
FASE 2,0.0367,,mg/L,19.8,0.0003,0.0016,0.0059,0.0017,0.0013,0.0019
FASE 3,0.0439,,mg/L,2.9,0.0001,0.002,0.0062,0.0021,0.002,0.002
VSP NORTE,0.0346,,mg/L,9.7,0.0001,0.0015,0.0063,0.0017,0.0014,0.0015
CELDA 8.1,0.0396,,mg/L,4.2,0.0001,0.0018,0.0054,0.0019,0.0018,0.0017
CELDA 8.2,0.0296,,mg/L,27.3,0.0003,0.0013,0.0056,0.0009,0.0015,0.0014
CELDA 8.3,0.0285,,mg/L,10.1,0.0001,0.0012,0.0059,0.0011,0.0013,0.0013
PATRON,0.0526,,mg/L,20,0.0005,0.0025,0.0028,0.003,0.0023,0.0021
BLANCO,-0.0038,,mg/L,24.8,0.0001,-0.0005,0.0031,-0.0006,-0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,-0.0022,0.0001,0,0.0001
H KCA PE,0.0358,,mg/L,3.1,0,0.0016,0.0035,0.0016,0.0016,0.0017
H KCA PE,0.0355,,mg/L,18.7,0.0003,0.0016,0.0036,0.0017,0.0012,0.0018
H KCA PE,0.0333,,mg/L,21,0.0003,0.0015,0.0015,0.0018,0.0012,0.0014
PATRON,0.0539,,mg/L,6.2,0.0002,0.0025,0.0004,0.0026,0.0024,0.0026
H KCA PE,0.0385,,mg/L,18.6,0.0003,0.0017,0.0036,0.0014,0.0017,0.0021
H KCA PE,0.0369,,mg/L,17.7,0.0003,0.0017,0.0038,0.0017,0.0019,0.0013
PATRON,0.0549,,mg/L,7.5,0.0002,0.0026,-0.002,0.0027,0.0024,0.0027
BLANCO,0.0023,,mg/L,>100,0.0003,-0.0002,-0.0021,0.0002,-0.0004,-0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0002,-0.0019,-0.0004,0.0002,-0.0002
M1 PE,0.0286,,mg/L,35.7,0.0004,0.0012,0.0023,0.0017,0.0008,0.0012
M2 PE,0.0247,,mg/L,21.7,0.0002,0.001,0.002,0.0012,0.0011,0.0008
M3 PE,0.0244,,mg/L,52.4,0.0005,0.001,0.002,0.001,0.0015,0.0005
M4 PE,0.0214,,mg/L,29.4,0.0002,0.0008,0.0018,0.0011,0.0006,0.0009
PATRON,0.0455,,mg/L,7.5,0.0002,0.0021,-0.0013,0.0021,0.0023,0.0019
P KCA PE,0.0096,,mg/L,>100,0.0007,0.0002,0.002,0.001,-0.0002,-0.0001
PATRON,0.0487,,mg/L,10.3,0.0002,0.0023,-0.0016,0.0025,0.002,0.0023
BLANCO,0.0013,,mg/L,>100,0.0003,-0.0002,-0.0017,-0.0003,-0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,56.7,0.0001,-0.0003,-0.0021,-0.0001,-0.0004,-0.0002
ELY 1,0.0313,,mg/L,13.7,0.0002,0.0014,0.0018,0.0015,0.0012,0.0014
ELY 2,0.0248,,mg/L,48.6,0.0005,0.001,0.0018,0.0014,0.0005,0.0012
ELY 3,0.0257,,mg/L,22.8,0.0002,0.0011,0.0013,0.0011,0.0013,0.0008
ELY 4,0.027,,mg/L,55.4,0.0006,0.0011,0.001,0.001,0.0018,0.0006
PATRON,0.054,,mg/L,7.9,0.0002,0.0025,-0.0023,0.0028,0.0024,0.0025
ELY P,0.0173,,mg/L,30.3,0.0002,0.0006,0.0012,0.0006,0.0005,0.0008
PATRON,0.0545,,mg/L,9,0.0002,0.0026,-0.0024,0.0026,0.0028,0.0023
BLANCO,0.011,,mg/L,>100,0.0003,0.0003,-0.002,0.0002,0.0006,0
BLANCO REACTIVO,0,,mg/L,21.2,0.0002,0.0009,-0.0042,0.0007,0.0011,0.0009
NOROESTE,0.0167,,mg/L,32.2,0.0002,0.0006,0.0005,0.0007,0.0004,0.0007
TRITURADORA,0.0142,,mg/L,44.1,0.0002,0.0005,0.0001,0.0003,0.0004,0.0007
VICTORIA,0.0324,,mg/L,14.9,0.0002,0.0014,0,0.0012,0.0016,0.0015
CELDA 1,0.0241,,mg/L,24.4,0.0002,0.001,0.0001,0.0011,0.0011,0.0007
CELDA 2,0.0589,,mg/L,20.5,0.0006,0.0028,0.0003,0.0025,0.0024,0.0035
CELDA 3,0.0214,,mg/L,45.7,0.0004,0.0008,0.0007,0.0012,0.0004,0.0009
CELDA 4A,0.027,,mg/L,6.6,0.0001,0.0011,0.0009,0.0011,0.0012,0.0011
