PATRON,4.913,,mg/L,0.8,0.0565,0.057,0.0562,0.0564
BLANCO,-0.0171,,mg/L,22.6,-0.0002,-0.0002,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,47.4,-0.0001,-0.0001,-0.0001,-0.0002
CANAL,0.0095,,mg/L,57.7,0.0001,0,0.0001,0.0002
FASE 1,0.0203,,mg/L,20,0.0002,0.0002,0.0002,0.0003
FASE 2,0.0194,,mg/L,12.1,0.0002,0.0002,0.0002,0.0003
FASE 3,0.0236,,mg/L,9.7,0.0003,0.0003,0.0003,0.0003
VSP NORTE,0.0059,,mg/L,8,0.0001,0.0001,0.0001,0.0001
CELDA 8.1,0.0139,,mg/L,16.7,0.0002,0.0002,0.0002,0.0001
CELDA 8.2,0.0111,,mg/L,37.9,0.0001,0.0001,0.0002,0.0001
CELDA 8.3,0.1644,,mg/L,2.5,0.0019,0.0019,0.0019,0.002
PATRON,4.743,,mg/L,0.7,0.0546,0.055,0.0544,0.0544
BLANCO,-0.0187,,mg/L,41.8,-0.0002,-0.0003,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,14.7,-0.0002,-0.0002,-0.0002,-0.0002
