PATRON,4.9131,,mg/L,0.3,0.0502,1,1,1,0.0504,0.0501,0.0503
BLANCO,0.0108,,mg/L,10.2,0.0001,1,1,1,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,57.4,-0.0002,1,1,1,-0.0002,-0.0003,-0.0001
FASE 1,0.037,,mg/L,22.6,0.0004,1,1,1,0.0003,0.0005,0.0003
PATRON,4.9833,,mg/L,0.6,0.051,1,1,1,0.0506,0.0512,0.0511
FASE 2,0.0541,,mg/L,11.2,0.0005,1,1,1,0.0006,0.0005,0.0006
FASE 3,0.0601,,mg/L,22.6,0.0006,1,1,1,0.0007,0.0006,0.0005
PATRON,4.8715,,mg/L,1.4,0.0498,1,1,1,0.0504,0.05,0.0491
BLANCO,0.0189,,mg/L,69.5,0.0002,1,1,1,0,0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0,1,1,1,0.0001,0,0
VSP NORTE,0.0261,,mg/L,4,0.0003,1,1,1,0.0003,0.0003,0.0003
CELDA 8.1,0.0404,,mg/L,50.9,0.0004,1,1,1,0.0002,0.0004,0.0006
CELDA 8.2,0.0237,,mg/L,58.7,0.0002,1,1,1,0.0002,0.0004,0.0001
CELDA 8.3,0.1441,,mg/L,1.5,0.0015,1,1,1,0.0015,0.0014,0.0015
PATRON,4.9065,,mg/L,0.5,0.0502,1,1,1,0.0502,0.0504,0.0499
BLANCO,0.0281,,mg/L,10.4,0.0003,1,1,1,0.0003,0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,29.6,0.0003,1,1,1,0.0003,0.0005,0.0003
