PATRON,5.0598,,mg/L,16.3,0.0468,0.0509,0.0516,0.038
BLANCO,0.0036,,mg/L,>100,0,0.0001,0,0
BLANCO REACTIVO,0,,mg/L,10.3,0.0003,0.0004,0.0003,0.0003
CANAL,0.0407,,mg/L,22.9,0.0003,0.0002,0.0004,0.0004
FASE 1,0.0422,,mg/L,34.2,0.0004,0.0002,0.0004,0.0004
FASE 2,0.0859,,mg/L,9.3,0.0007,0.0007,0.0007,0.0008
FASE 3,0.094,,mg/L,9,0.0008,0.0007,0.0009,0.0007
VSP NORTE,0.0746,,mg/L,12.3,0.0006,0.0006,0.0006,0.0007
CELDA 8.1,0.0849,,mg/L,19.2,0.0007,0.0006,0.0008,0.0008
CELDA 8.2,0.0921,,mg/L,20.2,0.0008,0.0006,0.0009,0.0008
CELDA 8.3,0.3654,,mg/L,1.7,0.0031,0.003,0.003,0.0031
PATRON,4.9975,,mg/L,11.4,0.0462,0.0472,0.0405,0.0509
BLANCO,0.0113,,mg/L,>100,0.0001,0,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,5.5,0.0015,0.0014,0.0016,0.0015
