PATRON,4.98,,mg/L,0.7,0.0591,1,1,1,0.0589,0.0596,0.0589
BLANCO,-0.0122,,mg/L,81.5,-0.0001,1,1,1,-0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,33.4,-0.0004,1,1,1,-0.0004,-0.0006,-0.0003
FASE 1,0.0209,,mg/L,53.8,0.0002,1,1,1,0.0002,0.0004,0.0002
FASE 2,0.0349,,mg/L,70.1,0.0004,1,1,1,0.0001,0.0004,0.0007
FASE 3,0.0466,,mg/L,10.6,0.0006,1,1,1,0.0006,0.0006,0.0005
VSP NORTE,0.0235,,mg/L,29.4,0.0003,1,1,1,0.0002,0.0002,0.0004
CELDA 8.1,0.0256,,mg/L,66,0.0003,1,1,1,0.0002,0.0002,0.0005
CELDA 8.2,0.0191,,mg/L,34.9,0.0002,1,1,1,0.0003,0.0003,0.0001
CELDA 8.3,0.1737,,mg/L,5.8,0.0021,1,1,1,0.0019,0.0021,0.0021
PATRON,4.9237,,mg/L,0.5,0.0585,1,1,1,0.0583,0.0588,0.0583
BLANCO,-0.0206,,mg/L,41,-0.0002,1,1,1,-0.0002,-0.0004,-0.0001
BLANCO REACTIVO,0,,mg/L,11.5,-0.0006,1,1,1,-0.0005,-0.0006,-0.0007
