PATRON,4.8746,,mg/L,1.1,0.0513,1,1,1,0.0519,0.0508,0.0511
BLANCO,-0.0033,,mg/L,>100,0,1,1,1,-0.0001,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,2.9,0.0022,1,1,1,0.0022,0.0022,0.0023
FASE 1,0.0175,,mg/L,90.3,0.0002,1,1,1,0.0003,0,0.0003
PATRON,5.0077,,mg/L,1.1,0.0527,1,1,1,0.0531,0.0529,0.052
FASE 2,0.0703,,mg/L,10.9,0.0007,1,1,1,0.0008,0.0007,0.0008
FASE 3,0.1017,,mg/L,18.3,0.0011,1,1,1,0.0011,0.0013,0.0009
PATRON,4.9588,,mg/L,0.4,0.0522,1,1,1,0.0519,0.0523,0.0523
BLANCO,-0.0175,,mg/L,53.9,-0.0002,1,1,1,-0.0001,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,6.7,0.0027,1,1,1,0.0025,0.0028,0.0028
VSP NORTE,0.0629,,mg/L,47.8,0.0007,1,1,1,0.0006,0.001,0.0004
CELDA 8.1,0.0804,,mg/L,8.3,0.0009,1,1,1,0.0009,0.0008,0.0009
CELDA 8.2,0.0919,,mg/L,18.4,0.001,1,1,1,0.0009,0.0012,0.0009
CELDA 8.3,2.8598,,mg/L,1.4,0.0302,1,1,1,0.03,0.0307,0.0299
PATRON,4.9164,,mg/L,1.1,0.0517,1,1,1,0.0523,0.0517,0.0512
BLANCO,-0.016,,mg/L,41.8,-0.0002,1,1,1,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,3.4,0.0042,1,1,1,0.0041,0.0041,0.0044
