PATRON,0.1523,,mg/L,1,0.0001,0.0093,0.0001,0.0092,0.0094,0.0094
BLANCO,0.0028,,mg/L,>100,0.0002,0,0.0005,0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,38.3,0.0002,0.0004,0.0002,0.0003,0.0003,0.0006
H,0.0774,,mg/L,2.9,0.0001,0.0046,0.0042,0.0048,0.0046,0.0045
C1,0.069,,mg/L,5.6,0.0002,0.0041,0.0043,0.0042,0.0039,0.0043
C2,0.0573,,mg/L,1.8,0.0001,0.0034,0.0046,0.0035,0.0033,0.0034
PATRON,0.1506,,mg/L,6.5,0.0006,0.0092,0.0011,0.0093,0.0098,0.0086
BLANCO,0.0023,,mg/L,5.8,0,-0.0001,0.0007,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,23.2,0.0002,0.0008,0.0008,0.0009,0.0008,0.0006
C3,0.0425,,mg/L,7.2,0.0002,0.0025,0.0044,0.0027,0.0023,0.0024
C4,0.0302,,mg/L,9,0.0002,0.0017,0.0045,0.0015,0.0017,0.0018
T,0.0238,,mg/L,25.9,0.0003,0.0013,0.0055,0.001,0.0016,0.0012
PATRON,0.1492,,mg/L,5.5,0.0005,0.0091,0.0014,0.0097,0.0087,0.0091
BLANCO,0.0006,,mg/L,>100,0.0003,-0.0002,0.001,0.0002,-0.0003,-0.0004
BLANCO REACTIVO,0,,mg/L,25.5,0.0002,0.0009,0.0015,0.001,0.0009,0.0006
ELY1,0.0679,,mg/L,4.3,0.0002,0.004,0.0057,0.0042,0.0041,0.0039
ELY2,0.0461,,mg/L,7,0.0002,0.0027,0.0055,0.0027,0.0025,0.0029
ELY3,0.0325,,mg/L,1.1,0,0.0018,0.0054,0.0018,0.0018,0.0018
PATRON,0.1503,,mg/L,3,0.0003,0.0092,0.0018,0.0094,0.0089,0.0094
BLANCO,-0.0002,,mg/L,23.6,0.0001,-0.0002,0.0018,-0.0002,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,3.2,0,0.0014,0.0028,0.0014,0.0013,0.0014
ELY4,0.0282,,mg/L,48.4,0.0008,0.0016,0.0062,0.0012,0.0024,0.001
ELY5,0.0212,,mg/L,>100,0.0012,0.0011,0.0055,0.0002,0.0007,0.0025
PATRON,0.1506,,mg/L,0.5,0,0.0092,0.0021,0.0093,0.0092,0.0092
BLANCO,-0.0038,,mg/L,17.4,0.0001,-0.0005,0.0022,-0.0005,-0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,6.9,0.0001,0.0011,0.0032,0.001,0.0012,0.0011
