Analista,,,,,,,,,,
Fecha de inicio,02/09/2023 06:12 a. m.  GMT: 02/09/2023 11:12 a. m.,,,,,,,,,
Hoja de trabajo,SA001907-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5166,,mg/L,1.7,0.0177,0.0011,0.0177,0.018,0.0174
,BLANCO,0.004,,mg/L,>100,0.0001,0.0005,-0.0002,0.0004,0.0002
,BLANCO REACTIVO,0,,mg/L,90.3,0.0004,0.0005,0.0004,0.0007,0.0001
,SA001896-007,0.2612,,mg/L,1.5,0.0256,0.0003,0.0251,0.0257,0.0259
,SA001898-019,0.1674,,mg/L,1.4,0.0164,0.0005,0.0165,0.0161,0.0164
,SA001898-027,0.0227,,mg/L,4.4,0.0022,0.0004,0.0022,0.0021,0.0023
,SA001898-028,0.094,,mg/L,1.3,0.0092,0.0005,0.0091,0.0092,0.0093
,SA001898-029,0.8791,,mg/L,0.1,0.0868,0.0006,0.0867,0.0867,0.0869
,PATRON,0.5101,,mg/L,1.5,0.0175,0.001,0.0175,0.0177,0.0172
,SA001898-030,0.1267,,mg/L,1.6,0.0114,0.0004,0.0113,0.0116,0.0113
,PATRON,0.515,,mg/L,0.4,0.0176,0.0011,0.0176,0.0177,0.0176
,BLANCO,0.0251,,mg/L,14.8,0.0009,0.0002,0.0007,0.0008,0.001
,BLANCO REACTIVO,0,,mg/L,8.7,0.0013,0.0005,0.0013,0.0011,0.0013
