PATRON,4.9533,,mg/L,0.6,0.1008,0.1001,0.1012,0.101
BLANCO,0.0024,,mg/L,62.4,0,0,0,0.0001
BLANCO REACTIVO,0,,mg/L,52.5,0.0003,0.0004,0.0001,0.0003
H,1.8744,,mg/L,0.7,0.0386,0.0384,0.0389,0.0385
C1,1.8867,,mg/L,1.4,0.0389,0.0394,0.0383,0.0389
C2,1.8891,,mg/L,0.9,0.0389,0.0393,0.0387,0.0388
PATRON,5.0271,,mg/L,0.9,0.1022,0.1022,0.1013,0.1031
BLANCO,-0.0002,,mg/L,>100,0,0.0003,-0.0002,0
BLANCO REACTIVO,0,,mg/L,28,0.0004,0.0005,0.0003,0.0004
C3,1.869,,mg/L,1,0.0385,0.0381,0.0385,0.0389
C4,1.8859,,mg/L,0.4,0.0388,0.0387,0.039,0.0389
T,1.8802,,mg/L,1,0.0387,0.0391,0.0388,0.0383
PATRON,4.9957,,mg/L,0.4,0.1016,0.1016,0.102,0.1012
BLANCO,-0.0032,,mg/L,>100,-0.0001,-0.0002,-0.0001,0
BLANCO REACTIVO,0,,mg/L,25.8,0.0004,0.0004,0.0005,0.0003
ELY1,1.8651,,mg/L,0.7,0.0384,0.0381,0.0386,0.0386
ELY2,1.8806,,mg/L,1,0.0387,0.0391,0.0383,0.0388
ELY3,1.8021,,mg/L,0.7,0.0371,0.037,0.037,0.0374
PATRON,4.9963,,mg/L,0.4,0.1016,0.1016,0.1013,0.102
BLANCO,0.0005,,mg/L,>100,0,-0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,2.7,0.0005,0.0005,0.0005,0.0005
ELY4,1.8219,,mg/L,0.6,0.0375,0.0373,0.0375,0.0378
ELY5,1.758,,mg/L,1.2,0.0362,0.0357,0.0364,0.0365
PATRON,4.9896,,mg/L,0.6,0.1015,0.1017,0.102,0.1008
BLANCO,-0.0007,,mg/L,>100,0,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,17.8,0.0006,0.0007,0.0005,0.0006
