PATRON,0.5099,,mg/L,0.5,0.0615,-0.0031,1,1,1,0.0612,0.0615,0.0618
BLANCO,0.0014,,mg/L,>100,0.0002,-0.0006,1,1,1,0.0007,0.0005,-0.0007
BLANCO REACTIVO,0,,mg/L,76.1,-0.0007,0.0005,1,1,1,-0.0005,-0.0014,-0.0004
CELDA 8,0.0344,,mg/L,18.5,0.0041,0.0025,1,1,1,0.0032,0.0044,0.0047
CANAL,0.0166,,mg/L,96.8,0.002,0.0035,1,1,1,0.0014,0.0041,0.0004
FASE 1,0.0246,,mg/L,42.2,0.0029,0.0023,1,1,1,0.0043,0.0019,0.0026
PATRON,0.4874,,mg/L,2.9,0.0588,0.0008,1,1,1,0.0571,0.0604,0.0589
FASE 2,0.0125,,mg/L,41.2,0.0015,0.0036,1,1,1,0.0009,0.0021,0.0015
FASE 3,0.0195,,mg/L,45.3,0.0023,0.0036,1,1,1,0.0034,0.0013,0.0023
PATRON,0.4926,,mg/L,2.1,0.0594,0.001,1,1,1,0.0583,0.0608,0.0593
BLANCO,0.0013,,mg/L,>100,0.0002,-0.0003,1,1,1,0.0005,-0.0005,0.0005
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0001,1,1,1,-0.0009,-0.0002,0.0009
VSP NORTE,0.0282,,mg/L,27.5,0.0034,0.0031,1,1,1,0.0041,0.0023,0.0037
CELDA 8.1,0.0117,,mg/L,93.7,0.0014,0.001,1,1,1,0.0028,0.0011,0.0003
CELDA 8.2,0.0043,,mg/L,>100,0.0005,0.0031,1,1,1,-0.0012,0.0011,0.0016
CELDA 8.3,0.0178,,mg/L,86.3,0.0021,0.0006,1,1,1,0.0033,0.003,0
PATRON,0.4877,,mg/L,3.2,0.0588,-0.0006,1,1,1,0.0608,0.0587,0.057
S. RICA,0.0105,,mg/L,34.3,0.0012,0.002,1,1,1,0.0015,0.0015,0.0007
PATRON,0.4943,,mg/L,1.3,0.0596,-0.0011,1,1,1,0.0589,0.0605,0.0595
BLANCO,0.0059,,mg/L,>100,0.0007,-0.0009,1,1,1,0,0.0006,0.0015
BLANCO REACTIVO,0,,mg/L,>100,0.0012,-0.0017,1,1,1,0.0027,0.0007,0.0001
TRITURADORA,0.0047,,mg/L,>100,0.0006,-0.0005,1,1,1,-0.0004,0.0006,0.0015
VICTORIA,0.0057,,mg/L,>100,0.0007,0.0001,1,1,1,0.001,0.0014,-0.0004
CELDA 1,-0.0016,,mg/L,>100,-0.0002,0.0003,1,1,1,-0.0014,0.0011,-0.0003
CELDA 2,0.0108,,mg/L,>100,0.0013,0.0008,1,1,1,0,0.0029,0.0009
CELDA 3,-0.0041,,mg/L,43.8,-0.0005,0.0011,1,1,1,-0.0005,-0.0007,-0.0003
CELDA 4A,-0.0054,,mg/L,42.3,-0.0006,0.0015,1,1,1,-0.0009,-0.0006,-0.0004
CELDA 4B,-0.0115,,mg/L,>100,-0.0014,0.0019,1,1,1,-0.0026,-0.0024,0.0009
CELDA 5A,0.0051,,mg/L,>100,0.0006,-0.0006,1,1,1,0.001,-0.0004,0.0013
CELDA 5B,-0.0053,,mg/L,>100,-0.0006,0.0009,1,1,1,-0.0005,-0.0016,0.0002
PATRON,0.4865,,mg/L,1.5,0.0587,-0.0035,1,1,1,0.0583,0.0597,0.0581
BLANCO,-0.0042,,mg/L,>100,-0.0005,-0.0027,1,1,1,-0.0011,0.0003,-0.0007
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0006,1,1,1,0.0037,-0.0018,-0.002
