PATRON,4.8862,,mg/L,0.9,0.0533,1,1,1,0.0536,0.0527,0.0535
BLANCO,-0.021,,mg/L,81.2,-0.0002,1,1,1,-0.0001,-0.0005,-0.0001
BLANCO REACTIVO,0,,mg/L,24.8,-0.0003,1,1,1,-0.0002,-0.0003,-0.0004
FASE 1,0.0221,,mg/L,>100,0.0002,1,1,1,0.0006,-0.0001,0.0002
FASE 2,0.0167,,mg/L,85.1,0.0002,1,1,1,0,0.0003,0.0003
FASE 3,0.0307,,mg/L,77.5,0.0003,1,1,1,0.0001,0.0006,0.0004
VSP NORTE,0.0534,,mg/L,55.1,0.0006,1,1,1,0.0003,0.0009,0.0006
CELDA 8.1,0.0512,,mg/L,43.9,0.0006,1,1,1,0.0009,0.0004,0.0004
CELDA 8.2,0.0254,,mg/L,38.7,0.0003,1,1,1,0.0004,0.0003,0.0002
CELDA 8.3,0.0632,,mg/L,21.2,0.0007,1,1,1,0.0006,0.0006,0.0009
PATRON,4.9225,,mg/L,0.6,0.0537,1,1,1,0.0538,0.0533,0.0539
BLANCO,0.0146,,mg/L,66.2,0.0002,1,1,1,0.0001,0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,1,1,1,0,0,0.0004
