PATRON,4.9287,,mg/L,0.4,0.0499,1,1,1,0.0501,0.0497,0.05
BLANCO,-0.0652,,mg/L,30.3,-0.0007,1,1,1,-0.0004,-0.0007,-0.0008
BLANCO REACTIVO,0,,mg/L,16.9,-0.0006,1,1,1,-0.0006,-0.0005,-0.0006
FASE 1,0.0247,,mg/L,25.8,0.0002,1,1,1,0.0002,0.0002,0.0003
FASE 2,0.041,,mg/L,23.1,0.0004,1,1,1,0.0004,0.0005,0.0003
FASE 3,0.049,,mg/L,21,0.0005,1,1,1,0.0006,0.0005,0.0004
VSP NORTE,0.0378,,mg/L,11.1,0.0004,1,1,1,0.0004,0.0003,0.0004
CELDA 8.1,0.0426,,mg/L,39.4,0.0004,1,1,1,0.0006,0.0003,0.0004
CELDA 8.2,0.0361,,mg/L,43.3,0.0004,1,1,1,0.0002,0.0004,0.0005
CELDA 8.3,0.0769,,mg/L,19,0.0008,1,1,1,0.0009,0.0007,0.0006
PATRON,5.0067,,mg/L,1.3,0.0507,1,1,1,0.0513,0.0509,0.05
BLANCO,0.022,,mg/L,85.8,0.0002,1,1,1,0.0003,0.0003,0
BLANCO REACTIVO,0,,mg/L,25,-0.0004,1,1,1,-0.0005,-0.0004,-0.0004
