Analista,,,,,,,,,,
Fecha de inicio,26/11/2023 01:27 a. m.  GMT: 26/11/2023 07:27 a. m.,,,,,,,,,
Hoja de trabajo,SA002567_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5026,,mg/L,2.1,0.0167,0.0013,0.0168,0.0169,0.0163
,BLANCO,-0.0001,,mg/L,>100,0,0.0001,-0.0001,-0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0002,0.0001,0.0003,-0.0002
,SA002567-001,0.289,,mg/L,1.3,0.0275,0.0002,0.0276,0.0271,0.0278
,SA002567-002,0.475,,mg/L,0.3,0.0452,0,0.0451,0.0453,0.0453
,SA002567-003,0.1495,,mg/L,3.3,0.0142,0.0001,0.0137,0.0145,0.0143
,SA002567-004,0.0715,,mg/L,1.2,0.0068,-0.0003,0.0067,0.0068,0.0068
,SA002567-005,0.0702,,mg/L,1.2,0.0067,-0.0001,0.0066,0.0067,0.0067
,PATRON,0.5007,,mg/L,0.7,0.0166,0.001,0.0167,0.0166,0.0165
,SA002567-006,0.5476,,mg/L,0.7,0.0522,0.0001,0.0519,0.0526,0.0521
,SA002567-007,0.0719,,mg/L,3.2,0.0068,0.0002,0.0069,0.0069,0.0066
,SA002567-008,0.0382,,mg/L,8.2,0.0036,0,0.0033,0.0037,0.0039
,SA002567-009,0.0735,,mg/L,1.4,0.007,0.0001,0.0069,0.007,0.007
,SA002567-010,0.0499,,mg/L,1.6,0.0047,-0.0001,0.0047,0.0048,0.0047
,PATRON,0.4945,,mg/L,2.7,0.0164,0.0009,0.016,0.0169,0.0163
,BLANCO,-0.0028,,mg/L,>100,-0.0001,0.0002,-0.0002,-0.0002,0.0002
,BLANCO REACTIVO,0,,mg/L,54.3,-0.0002,0.0004,-0.0001,-0.0002,-0.0003
,SA002567-011,0.0925,,mg/L,2.3,0.0088,0.0004,0.0085,0.0089,0.0088
,SA002567-012,0.0583,,mg/L,9,0.0055,0.0004,0.0051,0.0061,0.0054
,SA002567-013,1.019,,mg/L,0.6,0.097,0.0005,0.0965,0.0976,0.0968
,SA002567-014,0.0902,,mg/L,4.1,0.0086,0.0003,0.0087,0.0082,0.0089
,SA002567-015,0.0687,,mg/L,3.8,0.0065,0.0005,0.0068,0.0063,0.0065
,PATRON,0.4881,,mg/L,2,0.0162,0.0013,0.0158,0.0165,0.0162
,SA002567-016,0.3313,,mg/L,1,0.0315,0.0004,0.0314,0.0319,0.0313
,SA002567-017,0.2898,,mg/L,0.7,0.0276,0.0002,0.0273,0.0277,0.0277
,SA002567-018,0.1548,,mg/L,3.2,0.0147,0.0002,0.0149,0.015,0.0142
,SA002567-019,0.2012,,mg/L,0.6,0.0191,0.0003,0.019,0.0192,0.0192
,SA002567-020,0.1011,,mg/L,2.2,0.0096,0.0005,0.0097,0.0097,0.0094
,PATRON,0.4816,,mg/L,1.1,0.016,0.0015,0.0158,0.016,0.0161
,BLANCO,-0.0069,,mg/L,>100,-0.0002,0.0005,-0.0006,-0.0002,0
,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0002,-0.0003,0.0004,-0.0002
,SA002567-021,0.1211,,mg/L,1.2,0.0115,0.001,0.0116,0.0113,0.0116
,SA002567-022,0.0033,,mg/L,86.8,0.0003,0.0007,0,0.0004,0.0005
,SA002567-023,0.3298,,mg/L,0.3,0.0313,0.001,0.0313,0.0312,0.0314
,SA002567-024,0.0776,,mg/L,4.2,0.0074,0.0011,0.0075,0.0075,0.007
,SA002567-025,0.3081,,mg/L,1.1,0.0293,0.0012,0.0289,0.0294,0.0295
,PATRON,0.4912,,mg/L,2.4,0.0148,0.0011,0.015,0.0144,0.0149
,SA002567-026,0.2486,,mg/L,1.4,0.0214,0.0004,0.0217,0.0212,0.0214
,SA002567-027,0.3384,,mg/L,0.3,0.0292,0,0.0291,0.0292,0.0293
,SA002567-028,0.1552,,mg/L,0.7,0.0203,-0.0001,0.0201,0.0203,0.0204
,SA002567-029,0.1581,,mg/L,0.1,0.0136,-0.0001,0.0136,0.0136,0.0136
,SA002567-030,0.0055,,mg/L,41.1,0.0005,-0.0004,0.0004,0.0007,0.0003
,PATRON,0.487,,mg/L,2.1,0.0146,0.0009,0.0148,0.0148,0.0143
,BLANCO,-0.0095,,mg/L,34.4,-0.0003,-0.0001,-0.0004,-0.0002,-0.0003
,BLANCO REACTIVO,0,,mg/L,63.5,-0.0002,0,-0.0002,-0.0003,-0.0001
,SA002567-031,0.1462,,mg/L,2,0.0126,0.0002,0.0124,0.0128,0.0125
,SA002567-032,0.0026,,mg/L,66.5,0.0002,-0.0002,0.0003,0.0001,0.0003
,PATRON,0.4946,,mg/L,0.9,0.0149,0.0009,0.0149,0.0149,0.0147
,BLANCO,-0.0068,,mg/L,70.5,-0.0002,0.0001,-0.0002,-0.0004,-0.0001
,BLANCO REACTIVO,0,,mg/L,32.5,-0.0004,-0.0001,-0.0005,-0.0003,-0.0005
