PATRON,4.9434,,mg/L,0.4,0.0538,0.0538,0.0541,0.0537
BLANCO,-0.0716,,mg/L,21.9,-0.0008,-0.0006,-0.0009,-0.0009
BLANCO REACTIVO,0,,mg/L,12.3,-0.0008,-0.0009,-0.0008,-0.0007
FASE 1,0.0309,,mg/L,4.6,0.0003,0.0003,0.0003,0.0004
FASE 2,0.0323,,mg/L,15.4,0.0004,0.0004,0.0003,0.0004
FASE 3,0.0472,,mg/L,6.2,0.0005,0.0005,0.0006,0.0005
VSP NORTE,0.0523,,mg/L,9.8,0.0006,0.0006,0.0006,0.0005
CELDA 8.1,0.0616,,mg/L,39.9,0.0007,0.001,0.0006,0.0005
CELDA 8.2,0.0397,,mg/L,59.9,0.0004,0.0002,0.0004,0.0007
CELDA 8.3,0.0587,,mg/L,13.2,0.0007,0.0007,0.0006,0.0006
PATRON,5.059,,mg/L,0.4,0.0551,0.0552,0.0552,0.0548
BLANCO,0.0388,,mg/L,25.1,0.0004,0.0003,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,20.7,-0.0004,-0.0004,-0.0003,-0.0004
