PATRON,0.9882,,mg/L,0.5,0.0001,0.0207,0.0208,0.0206,0.0206
BLANCO,-0.0051,,mg/L,22.8,0,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,48.7,0.0001,-0.0002,-0.0003,-0.0002,-0.0001
H,0.197,,mg/L,2.5,0.0001,0.0042,0.004,0.0042,0.0042
C1,0.1916,,mg/L,1.3,0.0001,0.0041,0.004,0.0041,0.0041
C2,0.1995,,mg/L,1.7,0.0001,0.0042,0.0041,0.0043,0.0042
PATRON,0.9837,,mg/L,0.4,0.0001,0.0206,0.0207,0.0206,0.0205
BLANCO,-0.0009,,mg/L,>100,0.0001,0,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,11.9,0.0001,-0.0007,-0.0008,-0.0006,-0.0006
C3,0.2005,,mg/L,1.7,0.0001,0.0042,0.0042,0.0042,0.0043
C4,0.2021,,mg/L,2.7,0.0001,0.0043,0.0043,0.0041,0.0044
T,0.1802,,mg/L,2.1,0.0001,0.0038,0.0038,0.0038,0.0039
PATRON,0.9801,,mg/L,0.3,0.0001,0.0205,0.0205,0.0205,0.0204
BLANCO,-0.0032,,mg/L,>100,0.0001,-0.0001,-0.0001,-0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,7.3,0.0001,-0.001,-0.0009,-0.001,-0.001
DP1,0.5567,,mg/L,0.5,0.0001,0.0117,0.0118,0.0117,0.0116
DP2,0.1429,,mg/L,1.5,0,0.003,0.003,0.0031,0.003
DP3,0.279,,mg/L,1.1,0.0001,0.0059,0.0058,0.006,0.0059
PATRON,0.9834,,mg/L,1.2,0.0002,0.0206,0.0207,0.0207,0.0203
BLANCO,0.0046,,mg/L,65.7,0.0001,0.0001,0.0001,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,8.8,0.0001,-0.0013,-0.0014,-0.0012,-0.0013
DP4,0.1075,,mg/L,6,0.0001,0.0023,0.0023,0.0024,0.0021
DP5,0.3032,,mg/L,1.4,0.0001,0.0064,0.0063,0.0064,0.0065
DP6,0.3275,,mg/L,0.7,0,0.0069,0.0069,0.0069,0.007
PATRON,0.9805,,mg/L,0.6,0.0001,0.0205,0.0206,0.0206,0.0204
BLANCO,0.0003,,mg/L,>100,0,0,0,0,0
BLANCO REACTIVO,0,,mg/L,2.8,0,-0.0017,-0.0017,-0.0017,-0.0016
ELY1,0.1682,,mg/L,2.6,0.0001,0.0036,0.0037,0.0036,0.0035
ELY2,0.1497,,mg/L,1.9,0.0001,0.0032,0.0032,0.0032,0.0031
ELY3,0.1184,,mg/L,5.7,0.0001,0.0025,0.0025,0.0024,0.0027
PATRON,1.0033,,mg/L,0.3,0.0001,0.021,0.0209,0.021,0.021
BLANCO,-0.0024,,mg/L,>100,0.0001,0,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,4.9,0.0001,-0.0026,-0.0025,-0.0027,-0.0026
ELY4,0.1133,,mg/L,1.7,0,0.0024,0.0024,0.0024,0.0024
ELY5,0.0886,,mg/L,1.7,0,0.0019,0.0019,0.0018,0.0019
PATRON,0.9962,,mg/L,0.4,0.0001,0.0208,0.0208,0.0209,0.0208
BLANCO,-0.005,,mg/L,9.4,0,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,3,0.0001,-0.0028,-0.0029,-0.0028,-0.0027
