PATRON,5.0179,,mg/L,0.2,0.055,0.055,0.0552,0.0549
BLANCO,0.0061,,mg/L,>100,0.0001,-0.0003,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,43.8,0.0002,0.0002,0.0003,0.0001
FASE 1,0.0078,,mg/L,37.1,0.0001,0.0001,0.0001,0.0001
FASE 2,-0.0297,,mg/L,11,-0.0003,-0.0004,-0.0003,-0.0003
FASE 3,-0.0257,,mg/L,29.2,-0.0003,-0.0004,-0.0003,-0.0002
VSP NORTE,-0.0635,,mg/L,5.4,-0.0007,-0.0007,-0.0007,-0.0008
CELDA 8.1,-0.0108,,mg/L,41.9,-0.0001,-0.0002,-0.0001,-0.0001
CELDA 8.2,-0.0061,,mg/L,46.7,-0.0001,0,-0.0001,-0.0001
CELDA 8.3,-0.006,,mg/L,>100,-0.0001,0,-0.0001,-0.0001
PATRON,4.9381,,mg/L,0.3,0.0542,0.0543,0.0541,0.0541
BLANCO,-0.0565,,mg/L,5,-0.0006,-0.0007,-0.0006,-0.0006
BLANCO REACTIVO,0,,mg/L,4.6,-0.0008,-0.0008,-0.0008,-0.0009
