PATRON,1.0128,,mg/L,0.2,0.1329,-0.0033,0.1325,0.133,0.1331
BLANCO,0.0055,,mg/L,42.6,0.0007,-0.0003,0.0009,0.0004,0.0009
BLANCO REACTIVO,0,,mg/L,13,0.0006,-0.0002,0.0006,0.0006,0.0005
H,0.2129,,mg/L,1.9,0.0282,-0.0005,0.0287,0.0276,0.0284
C1,0.2068,,mg/L,0.9,0.0274,-0.0004,0.0277,0.0272,0.0274
C2,0.1942,,mg/L,1.8,0.0257,-0.0004,0.026,0.0252,0.026
PATRON,0.2019,,mg/L,0.9,0.0268,-0.0018,0.027,0.0265,0.0268
BLANCO,0.0049,,mg/L,96.5,0.0007,-0.0016,0.0013,0.0001,0.0006
BLANCO REACTIVO,0,,mg/L,33.2,0.001,-0.0009,0.0012,0.0011,0.0006
C3,0.1764,,mg/L,0.6,0.0234,-0.001,0.0233,0.0234,0.0236
C4,0.1555,,mg/L,1.9,0.0206,-0.0008,0.0208,0.0202,0.0208
T,0.1279,,mg/L,2.3,0.017,-0.0006,0.0174,0.0169,0.0166
PATRON,0.1944,,mg/L,0.5,0.0258,-0.0016,0.0259,0.0258,0.0256
BLANCO,-0.0025,,mg/L,>100,-0.0003,-0.0016,0.0002,-0.001,-0.0001
BLANCO REACTIVO,0,,mg/L,34.2,0.0008,-0.0007,0.0011,0.0005,0.0009
DP1,0.1117,,mg/L,5.8,0.0148,-0.0006,0.0144,0.0158,0.0142
DP2,0.2131,,mg/L,1.9,0.0283,-0.0008,0.0287,0.0276,0.0284
DP3,0.1165,,mg/L,2,0.0155,-0.0012,0.0156,0.0151,0.0157
PATRON,0.197,,mg/L,2.3,0.0261,-0.0018,0.0268,0.0255,0.0261
BLANCO,-0.0008,,mg/L,>100,-0.0001,-0.0017,0.0004,-0.0004,-0.0003
BLANCO REACTIVO,0,,mg/L,38.5,0.0013,-0.001,0.0007,0.0015,0.0017
DP4,0.0627,,mg/L,2.4,0.0083,-0.0009,0.0082,0.0085,0.0082
DP5,-0.0026,,mg/L,17.5,-0.0003,-0.0006,-0.0003,-0.0003,-0.0004
DP6,0.7774,,mg/L,0.6,0.1025,-0.003,0.1021,0.1031,0.1021
PATRON,0.1977,,mg/L,1.8,0.0262,-0.0028,0.0265,0.0264,0.0257
BLANCO,-0.003,,mg/L,77.3,-0.0004,-0.0023,-0.0005,-0.0006,0
BLANCO REACTIVO,0,,mg/L,39.8,0.0011,-0.0011,0.0009,0.0015,0.0007
ELY1,0.1939,,mg/L,0.4,0.0257,-0.001,0.0258,0.0257,0.0256
ELY2,0.179,,mg/L,0.6,0.0237,-0.0012,0.0236,0.0238,0.0238
ELY3,0.1492,,mg/L,3.1,0.0198,-0.0007,0.0202,0.0191,0.0201
PATRON,0.1974,,mg/L,0.6,0.0262,-0.0023,0.0263,0.0261,0.0261
BLANCO,0.0013,,mg/L,>100,0.0002,-0.0023,-0.0002,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,17.2,0.001,-0.0011,0.0009,0.0012,0.0009
ELY4,0.1144,,mg/L,3.1,0.0152,-0.0008,0.0155,0.0153,0.0146
ELY5,0.0892,,mg/L,2,0.0118,-0.0011,0.012,0.0116,0.0119
PATRON,0.1959,,mg/L,0.9,0.026,-0.0019,0.0262,0.026,0.0257
BLANCO,-0.0015,,mg/L,93.6,-0.0002,-0.002,-0.0004,-0.0002,0
BLANCO REACTIVO,0,,mg/L,45.8,0.0009,-0.0011,0.0004,0.001,0.0012
