Analista,RR,,,,,,,,
Fecha de inicio,03:45 a. m. 24/02/2026  GMT: 09:45 a. m. 24/02/2026,,,,,,,,
Hoja de trabajo,SA008088,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.486,,mg/L,1,1.4,0.0164,-0.0034,
,BLANCO,0.0095,,mg/L,1,>100,0.0003,0.0008,
,BLANCO REACTIVO,0,,mg/L,1,66.6,-0.0005,0.0011,
,SA008088-001,0.3636,,mg/L,1,1.5,0.0524,-0.0024,30.02
,SA008088-002,0.2801,,mg/L,1,2.5,0.0404,-0.0029,3
,SA008088-003,0.0124,,mg/L,1,13.4,0.0018,-0.0024,3
,SA008088-004,0.1786,,mg/L,1,2.3,0.0258,-0.0026,30
,SA008088-005,0.0592,,mg/L,1,1.2,0.0086,-0.0017,30
,PATRON,0.5023,,mg/L,1,1.7,0.017,-0.0058,
,SA008088-006,0.05,,mg/L,1,6.1,0.0072,-0.0028,30.02
,SA008088-007,0.0752,,mg/L,1,4.1,0.0109,-0.0022,30.01
,SA008088-008,0.0705,,mg/L,1,3.8,0.0102,-0.0028,30
,SA008088-009,0.0509,,mg/L,1,5.2,0.0074,-0.0022,30
,SA008088-010,0.0488,,mg/L,1,1.9,0.0071,-0.0025,30
,PATRON,0.5219,,mg/L,1,1,0.0176,-0.0056,
,BLANCO,-0.0034,,mg/L,1,>100,-0.0001,-0.0042,
,BLANCO REACTIVO,0,,mg/L,1,17,0.0013,-0.0027,
,SA008088-011,0.2019,,mg/L,1,0.9,0.0292,-0.0045,30
,SA008088-012,0.0352,,mg/L,1,4,0.0051,-0.0045,30.02
,SA008088-013,1.088,,mg/L,1,1.4,0.1528,-0.0047,30
,SA008088-014,0.1666,,mg/L,1,2.5,0.0241,-0.0058,30
,SA008088-015,-0.0016,,mg/L,1,>100,-0.0002,-0.0051,30.02
,PATRON,0.4953,,mg/L,1,1.8,0.0155,-0.0066,
,SA008088-016,0.0545,,mg/L,1,5.5,0.0073,-0.0029,30
,PATRON,0.4878,,mg/L,1,2.4,0.0153,-0.0066,
,BLANCO,0.0387,,mg/L,1,13,0.0012,-0.0023,
,BLANCO REACTIVO,0,,mg/L,1,19.9,0.0013,-0.0015,
