PATRON,4.9044,,mg/L,0.8,0.0536,0.0531,0.0538,0.054
BLANCO,0.0756,,mg/L,10.4,0.0008,0.0008,0.0008,0.0009
BLANCO REACTIVO,0,,mg/L,13.3,0.0007,0.0007,0.0006,0.0008
FASE 1,0.048,,mg/L,6.7,0.0005,0.0006,0.0005,0.0005
FASE 2,0.0403,,mg/L,7.1,0.0005,0.0004,0.0005,0.0004
FASE 3,0.0469,,mg/L,10.2,0.0005,0.0006,0.0005,0.0005
VSP NORTE,0.0411,,mg/L,16.2,0.0005,0.0004,0.0005,0.0005
CELDA 8.1,0.0658,,mg/L,3.7,0.0007,0.0007,0.0008,0.0007
CELDA 8.2,0.059,,mg/L,5.7,0.0007,0.0007,0.0006,0.0006
CELDA 8.3,0.1003,,mg/L,2.8,0.0011,0.0011,0.0011,0.0012
PATRON,4.9071,,mg/L,0.3,0.0537,0.0536,0.0535,0.0539
BLANCO,0.0486,,mg/L,23.8,0.0005,0.0004,0.0006,0.0006
BLANCO REACTIVO,0,,mg/L,2.3,0.0013,0.0013,0.0013,0.0012
H KCA PE,0.2256,,mg/L,3.7,0.0025,0.0024,0.0026,0.0026
