Analista,,,,,,,,,,
Fecha de inicio,06:04 a. m. 17/01/2026  GMT: 12:04 p. m. 17/01/2026,,,,,,,,,
Hoja de trabajo,SA007705,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.52,,mg/L,1,2.1,0.0181,0.0017,1,1
,BLANCO,0.0105,,mg/L,1,50,0.0004,-0.0007,1,1
,BLANCO REACTIVO,0,,mg/L,1,12,0.0008,-0.0004,1,1
,SA007705-001,0.1223,,mg/L,1,1.2,0.0183,0.0002,30.02,7
,SA007705-002,0.17,,mg/L,1,0.6,0.0255,0.0004,30.015,7
,SA007705-003,0.3409,,mg/L,1,0.6,0.0516,-0.0006,30.01,7
,SA007705-004,0.1798,,mg/L,1,0.7,0.027,-0.0003,30.004,7
,SA007705-005,0.3104,,mg/L,1,0.5,0.0469,-0.0002,30.001,7
,PATRON,0.4959,,mg/L,1,1.9,0.0173,-0.0001,1,1
,SA007705-006,0.1796,,mg/L,1,0.8,0.0269,-0.0011,30.019,7
,SA007705-007,0.5343,,mg/L,1,0.4,0.0818,-0.0017,30.02,7
,SA007705-008,0.4775,,mg/L,1,0.6,0.0729,-0.002,30.013,7
,SA007705-009,0.22,,mg/L,1,0.1,0.0331,-0.0015,30.002,7
,SA007705-010,0.1534,,mg/L,1,2.2,0.023,-0.0013,30.032,7
,PATRON,0.4828,,mg/L,1,2.5,0.0168,0.001,1,1
,BLANCO,0.0042,,mg/L,1,>100,0.0001,-0.0007,1,1
,BLANCO REACTIVO,0,,mg/L,1,64.5,0.0006,-0.0002,1,1
,SA007705-011,0.0047,,mg/L,1,54.3,0.0007,-0.0005,30,7
,SA007705-012,0.1882,,mg/L,1,0.6,0.0283,0,30.021,7
,SA007705-013,0.161,,mg/L,1,0.1,0.0241,-0.0005,30.011,7
,SA007705-014,0.2177,,mg/L,1,1,0.0328,-0.0003,30.028,7
,SA007705-015,0.2173,,mg/L,1,0.5,0.0327,-0.0006,30.041,7
,PATRON,0.4958,,mg/L,1,1.4,0.0173,0.0001,1,1
,SA007705-016,0.1458,,mg/L,1,1.9,0.0218,-0.0006,30.016,7
,SA007705-017,0.2546,,mg/L,1,0.9,0.0384,-0.0007,30.034,7
,SA007705-018,0.1244,,mg/L,1,0.6,0.0186,-0.0008,30.002,7
,SA007705-019,0.1724,,mg/L,1,0.5,0.0258,-0.0008,30.003,7
,SA007705-020,0.0011,,mg/L,1,>100,0.0002,-0.0005,30.029,7
,PATRON,0.5039,,mg/L,1,1.8,0.0176,0.0014,1,1
,BLANCO,0.0038,,mg/L,1,>100,0.0001,-0.0009,1,1
,BLANCO REACTIVO,0,,mg/L,1,56.4,0.0009,-0.0004,1,1
,SA007705-021,0.2314,,mg/L,1,1.9,0.0349,-0.0007,30.042,7
,SA007705-022,0.2586,,mg/L,1,0.7,0.039,-0.0012,30.029,7
,SA007705-023,0.2813,,mg/L,1,0.6,0.0425,-0.0009,30.037,7
,SA007705-024,0.2114,,mg/L,1,0.9,0.0318,-0.0013,30.022,7
,SA007705-025,0.1113,,mg/L,1,2.4,0.0166,-0.0013,30.018,7
,PATRON,0.5016,,mg/L,1,0.9,0.0175,-0.0001,1,1
,SA007705-026,0.1155,,mg/L,1,2.1,0.0173,-0.001,30.03,7
,SA007705-027,0.1233,,mg/L,1,1,0.0171,-0.0025,30.036,7
,SA007705-028,0.1206,,mg/L,1,2,0.0167,-0.0023,30.011,7
,SA007705-029,0.2761,,mg/L,1,1.4,0.0417,-0.0009,30.004,7
,SA007705-030,0.2335,,mg/L,1,2.2,0.0351,-0.0008,30.002,7
,PATRON,0.5102,,mg/L,1,1.8,0.0178,0,1,1
,BLANCO,0.0013,,mg/L,1,>100,0,-0.0016,1,1
,BLANCO REACTIVO,0,,mg/L,1,36.1,0.0007,-0.0003,1,1
,SA007705-031,0.2558,,mg/L,1,1.1,0.037,-0.0009,30.006,7
,SA007705-032,0.4452,,mg/L,1,9.5,0.0651,-0.0004,30.018,7
,PATRON,0.4989,,mg/L,1,3.1,0.0167,0.0009,1,1
,BLANCO,0.0064,,mg/L,1,>100,0.0002,-0.0001,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0,-0.0002,1,1
