PATRON,5.0384,,mg/L,0.2,0.0993,0.0996,0.0991,0.0992
BLANCO,0.012,,mg/L,48.5,0.0002,0.0002,0.0001,0.0004
BLANCO REACTIVO,0,,mg/L,33.5,0.0002,0.0003,0.0001,0.0003
H,1.2441,,mg/L,0.9,0.0246,0.0244,0.0246,0.0249
C1,1.2175,,mg/L,0.7,0.0241,0.0243,0.024,0.024
C2,1.2671,,mg/L,1,0.0251,0.0251,0.0253,0.0249
PATRON,5.045,,mg/L,0.6,0.0994,0.0988,0.0998,0.0997
BLANCO,0.0003,,mg/L,>100,0,0,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,0,0,0.0001
C3,1.2567,,mg/L,1.1,0.0249,0.0252,0.0248,0.0247
C4,1.2672,,mg/L,0.7,0.0251,0.0252,0.0252,0.0249
T,1.2603,,mg/L,0.5,0.025,0.0251,0.0248,0.0249
PATRON,5.0531,,mg/L,0.3,0.0996,0.0997,0.0999,0.0992
BLANCO,0.0016,,mg/L,>100,0,0,0,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0002,-0.0001,0.0002
DP1,0.1574,,mg/L,1.3,0.0031,0.0031,0.0031,0.0032
DP2,0.1736,,mg/L,5.6,0.0034,0.0032,0.0036,0.0035
DP3,0.1575,,mg/L,7,0.0031,0.0032,0.0029,0.0033
PATRON,4.9986,,mg/L,0.7,0.0985,0.0981,0.0982,0.0993
BLANCO,0.0017,,mg/L,>100,0,0.0002,-0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,51.5,0.0001,0.0002,0.0002,0
DP4,0.4001,,mg/L,2,0.0079,0.0078,0.0078,0.0081
DP5,0.3152,,mg/L,0.5,0.0062,0.0063,0.0063,0.0062
DP6,8.0789,,mg/L,0.6,0.1583,0.1581,0.1573,0.1593
PATRON,5.0343,,mg/L,0.4,0.0992,0.0987,0.0995,0.0995
BLANCO,-0.01,,mg/L,58.5,-0.0002,-0.0002,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0001,-0.0001,-0.0001
ELY1,1.2158,,mg/L,0.3,0.0241,0.0241,0.0242,0.024
ELY2,1.1935,,mg/L,1.3,0.0236,0.024,0.0235,0.0234
ELY3,1.178,,mg/L,0.6,0.0233,0.0232,0.0233,0.0235
PATRON,4.9788,,mg/L,0.5,0.0981,0.0986,0.0983,0.0976
BLANCO,0.0051,,mg/L,>100,0.0001,0.0002,0,0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,-0.0003,0.0002
ELY4,1.1951,,mg/L,0.7,0.0237,0.0236,0.0236,0.0239
ELY5,1.191,,mg/L,0.6,0.0236,0.0236,0.0234,0.0237
PATRON,5.0016,,mg/L,0.2,0.0986,0.0984,0.0985,0.0988
BLANCO,0.0058,,mg/L,73.8,0.0001,0.0002,0.0002,0
BLANCO REACTIVO,0,,mg/L,98.8,-0.0001,-0.0002,-0.0001,0
