Analista,ALS,,,,,,,,,
Fecha de inicio,16/08/2023 02:50 a. m.  GMT: 16/08/2023 07:50 a. m.,,,,,,,,,
Hoja de trabajo,SA001767-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.508,,mg/L,0.7,0.0162,0.0015,0.0161,0.0163,0.0162
,BLANCO,0.0106,,mg/L,74.4,0.0003,0.0004,0.0001,0.0004,0.0005
,BLANCO REACTIVO,0,,mg/L,42.9,0.0003,0.0006,0.0002,0.0005,0.0003
,SA001726-005,0.1538,,mg/L,2.7,0.0141,0.0005,0.0137,0.0144,0.0141
,SA001726-008,4.1835,,mg/L,0.7,0.0382,-0.0002,0.0379,0.0381,0.0385
,SA001726-009,28.7541,,mg/L,0.4,0.2576,0.0001,0.2566,0.2583,0.2579
,SA001727-003,0.2028,,mg/L,0.5,0.0185,0.0008,0.0186,0.0185,0.0185
,SA001727-004,0.0455,,mg/L,1.4,0.0042,0.0005,0.0041,0.0041,0.0042
,PATRON,0.5097,,mg/L,1,0.0163,0.0009,0.0162,0.0162,0.0165
,SA001727-005,0.1682,,mg/L,1.1,0.0154,0.0006,0.0152,0.0155,0.0155
,SA001742-001,0.0973,,mg/L,1.2,0.0089,0.0007,0.0089,0.0088,0.009
,SA001742-005,0.0946,,mg/L,2.3,0.0086,0.0007,0.0089,0.0085,0.0086
,SA001742-007,0.9859,,mg/L,0.3,0.0897,0.0008,0.0899,0.0899,0.0895
,SA001743-010,0.0357,,mg/L,1,0.0033,0.0007,0.0033,0.0033,0.0032
,PATRON,0.5015,,mg/L,1.8,0.016,0.0011,0.0164,0.0159,0.0158
,BLANCO,0.0078,,mg/L,68.5,0.0002,0,0.0003,0.0001,0.0004
,BLANCO REACTIVO,0,,mg/L,23.1,0.0005,0.0006,0.0004,0.0006,0.0006
,SA001743-011,0.033,,mg/L,3,0.003,0.0004,0.0029,0.003,0.0031
,SA001743-012,0.0909,,mg/L,2,0.0083,0.0003,0.0084,0.0081,0.0084
,SA001754-024,0.285,,mg/L,0.5,0.026,0.0004,0.0259,0.0261,0.0261
,SA001754-025,0.7391,,mg/L,0.3,0.0674,0.0008,0.0671,0.0674,0.0676
,SA001754-026,0.2687,,mg/L,0.7,0.0245,0.0005,0.0247,0.0244,0.0245
,PATRON,0.5016,,mg/L,1.7,0.016,0.001,0.0161,0.0157,0.0163
,SA001754-027,0.2787,,mg/L,0.3,0.0255,0.0005,0.0255,0.0254,0.0255
,SA001754-028,0.3841,,mg/L,0.7,0.0351,0.0006,0.0353,0.0348,0.0352
,SA001754-029,0.3474,,mg/L,1.1,0.0317,0.0008,0.0317,0.032,0.0313
,SA001754-030,0.1387,,mg/L,0.2,0.0127,0.0005,0.0126,0.0127,0.0127
,PATRON,0.497,,mg/L,0.1,0.0159,0.0008,0.0159,0.0159,0.0159
,BLANCO,0.001,,mg/L,>100,0,-0.0002,0.0001,0,0
,BLANCO REACTIVO,0,,mg/L,41.1,0.0005,0.0004,0.0008,0.0004,0.0004
