PATRON,4.8846,,mg/L,0.9,0.0528,1,1,1,0.0531,0.0531,0.0522
BLANCO,0.0099,,mg/L,>100,0.0001,1,1,1,0.0001,0,0.0003
BLANCO REACTIVO,0,,mg/L,11.6,-0.0014,1,1,1,-0.0015,-0.0012,-0.0014
FASE 1,0.038,,mg/L,29,0.0004,1,1,1,0.0003,0.0004,0.0006
PATRON,4.9937,,mg/L,2.2,0.054,1,1,1,0.0541,0.055,0.0527
FASE 2,0.0121,,mg/L,53.4,0.0001,1,1,1,0.0002,0.0001,0.0001
FASE 3,0.0363,,mg/L,56.7,0.0004,1,1,1,0.0004,0.0006,0.0002
PATRON,4.9508,,mg/L,0.2,0.0535,1,1,1,0.0536,0.0534,0.0535
BLANCO,0.0122,,mg/L,>100,0.0001,1,1,1,0.0001,0,0.0003
BLANCO REACTIVO,0,,mg/L,16.8,-0.0014,1,1,1,-0.0011,-0.0014,-0.0016
VSP NORTE,0.0165,,mg/L,35.1,0.0002,1,1,1,0.0002,0.0002,0.0001
CELDA 8.1,0.0392,,mg/L,47.2,0.0004,1,1,1,0.0002,0.0006,0.0004
CELDA 8.2,0.0354,,mg/L,30.9,0.0004,1,1,1,0.0003,0.0005,0.0003
CELDA 8.3,0.0683,,mg/L,14.4,0.0008,1,1,1,0.0007,0.0009,0.0007
PATRON,5.0012,,mg/L,3.7,0.054,1,1,1,0.0563,0.0533,0.0524
BLANCO,0.0615,,mg/L,28.7,0.0007,1,1,1,0.0005,0.0006,0.0009
BLANCO REACTIVO,0,,mg/L,1.6,-0.0004,1,1,1,-0.0004,-0.0004,-0.0004
