Analista,JGS,,,,,,,,
Fecha de inicio,06/03/2023 12:02 a. m.  GMT: 06/03/2023 06:02 a. m.,,,,,,,,
Hoja de trabajo,SA000567_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0077,,mg/L,0.5,0.1272,0.1265,0.1275,0.1275
,BLANCO,0.0008,,mg/L,>100,0.0001,0.0001,0.0002,0
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0,-0.0001,-0.0001
,SA000567-001,2.1671,,mg/L,0.5,0.0112,0.0112,0.0113,0.0112
,SA000567-002,2.9943,,mg/L,1.6,0.0153,0.0154,0.0151,0.0155
,SA000567-003,2.9251,,mg/L,1,0.0154,0.0152,0.0154,0.0155
,SA000567-004,3.2803,,mg/L,0.9,0.0172,0.017,0.0173,0.0173
,SA000567-005,2.7448,,mg/L,1.4,0.0142,0.0143,0.014,0.0142
,PATRON,1.0123,,mg/L,0.9,0.1278,0.1265,0.1284,0.1284
,SA000567-006,3.5593,,mg/L,0.4,0.0185,0.0185,0.0186,0.0185
,SA000567-007,0.0061,,mg/L,>100,0,0.0001,-0.0001,0
,SA000567-008,19.7793,,mg/L,1.2,0.1005,0.0991,0.1012,0.1012
,SA000567-009,2.0425,,mg/L,3.4,0.0107,0.0112,0.0106,0.0105
,SA000567-010,2.2299,,mg/L,0.5,0.0115,0.0115,0.0114,0.0115
,PATRON,1.0181,,mg/L,0.2,0.1285,0.1287,0.1281,0.1286
,BLANCO,0.0016,,mg/L,>100,0.0002,0.0004,0.0002,0
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,0.0001,0
,SA000567-011,2.9477,,mg/L,0.8,0.0153,0.0151,0.0153,0.0154
,SA000567-012,3.0646,,mg/L,1.3,0.0158,0.0158,0.0157,0.0161
,SA000567-013,2.7893,,mg/L,1.6,0.0146,0.0145,0.0149,0.0145
,SA000567-014,3.4368,,mg/L,1.2,0.0176,0.0175,0.0178,0.0175
,SA000567-015,2.1777,,mg/L,0.5,0.0113,0.0113,0.0113,0.0112
,PATRON,1.0018,,mg/L,0.9,0.1265,0.1252,0.1271,0.1271
,SA000567-016,3.2003,,mg/L,1.7,0.0167,0.0169,0.0168,0.0164
,SA000567-017,15.8547,,mg/L,0.2,0.0806,0.0807,0.0805,0.0807
,SA000567-018,5.633,,mg/L,0.4,0.0295,0.0293,0.0296,0.0295
,SA000567-019,3.1515,,mg/L,1.1,0.0164,0.0163,0.0166,0.0164
,SA000567-020,2.9987,,mg/L,1.6,0.0155,0.0156,0.0152,0.0157
,PATRON,0.9932,,mg/L,0.3,0.1254,0.1251,0.1259,0.1252
,BLANCO,0.0023,,mg/L,45.1,0.0003,0.0004,0.0001,0.0003
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0,-0.0001,-0.0001
,SA000567-021,2.4778,,mg/L,1.4,0.0128,0.0126,0.0128,0.013
,SA000567-022,2.6364,,mg/L,2.1,0.0138,0.0137,0.0136,0.0142
,SA000567-023,2.7045,,mg/L,1.5,0.014,0.0138,0.0141,0.0142
,SA000567-024,2.7024,,mg/L,1.3,0.0139,0.0138,0.0138,0.0141
,SA000567-025,-0.0058,,mg/L,>100,0,0,-0.0001,0
,PATRON,0.9974,,mg/L,0.1,0.1259,0.1261,0.1259,0.1258
,SA000567-026,5.8566,,mg/L,1.1,0.0301,0.0297,0.0302,0.0304
,SA000567-027,3.8516,,mg/L,0.8,0.02,0.0199,0.0202,0.02
,SA000567-028,2.3101,,mg/L,0.8,0.012,0.0119,0.0121,0.012
,SA000567-029,2.9179,,mg/L,1.2,0.0151,0.015,0.0153,0.0151
,SA000567-030,54.4041,,mg/L,0.6,0.2665,0.2648,0.2671,0.2676
,PATRON,1.003,,mg/L,0.3,0.1266,0.1265,0.1263,0.127
,BLANCO,0.0022,,mg/L,19.8,0.0003,0.0002,0.0003,0.0003
,BLANCO REACTIVO,0,,mg/L,23.7,-0.0001,-0.0001,-0.0001,-0.0001
,SA000567-031,15.6111,,mg/L,0.2,0.0803,0.0802,0.0803,0.0806
,SA000567-032,14.9588,,mg/L,0.7,0.0765,0.0761,0.0763,0.0771
,PATRON,0.9923,,mg/L,0.3,0.1253,0.1256,0.125,0.1252
