PATRON,5.076,,mg/L,0.8,0.0496,1,1,1,0.0496,0.0501,0.0493
BLANCO,0.0557,,mg/L,32.9,0.0005,1,1,1,0.0004,0.0005,0.0007
BLANCO REACTIVO,0,,mg/L,12.8,0.0009,1,1,1,0.0008,0.001,0.0008
FASE 1,0.0338,,mg/L,48.5,0.0003,1,1,1,0.0005,0.0004,0.0002
PATRON,4.967,,mg/L,0.5,0.0486,1,1,1,0.0484,0.0488,0.0485
FASE 2,0.0828,,mg/L,12.1,0.0008,1,1,1,0.0007,0.0008,0.0009
FASE 3,0.1055,,mg/L,23.5,0.001,1,1,1,0.0008,0.001,0.0013
PATRON,4.9791,,mg/L,0.5,0.0487,1,1,1,0.0486,0.049,0.0485
BLANCO,0.0484,,mg/L,45.5,0.0005,1,1,1,0.0007,0.0003,0.0004
BLANCO REACTIVO,0,,mg/L,15.5,0.0015,1,1,1,0.0012,0.0015,0.0017
VSP NORTE,0.0322,,mg/L,62.5,0.0003,1,1,1,0.0005,0.0002,0.0002
CELDA 8.1,0.0936,,mg/L,28.3,0.0009,1,1,1,0.0006,0.001,0.0012
CELDA 8.2,0.0996,,mg/L,31.2,0.001,1,1,1,0.0006,0.0011,0.0012
CELDA 8.3,2.9974,,mg/L,1.9,0.0293,1,1,1,0.0288,0.0299,0.0292
PATRON,5.009,,mg/L,0.5,0.049,1,1,1,0.0492,0.0491,0.0487
BLANCO,0.0694,,mg/L,23.5,0.0007,1,1,1,0.0005,0.0008,0.0008
BLANCO REACTIVO,0,,mg/L,11.2,0.0022,1,1,1,0.0022,0.0019,0.0024
