PATRON,0.996,,mg/L,0.8,0.0011,0.1284,0.005,0.1282,0.1274,0.1295
BLANCO,-0.0042,,mg/L,58,0.0003,-0.0006,0.0005,-0.0004,-0.0009,-0.0004
BLANCO REACTIVO,0,,mg/L,69.1,0.0004,-0.0006,0.0005,-0.0001,-0.001,-0.0007
H KCA PO,0.0136,,mg/L,28.8,0.0005,0.0018,0.0027,0.0013,0.0017,0.0023
H KCA PO,0.0152,,mg/L,8.2,0.0002,0.002,0.0025,0.0018,0.0021,0.002
H KCA PO,0.0152,,mg/L,18.6,0.0004,0.002,0.0023,0.0019,0.0016,0.0024
PATRON,1.008,,mg/L,0.1,0.0002,0.1354,0.0009,0.1356,0.1352,0.1353
H KCA PO,0.0106,,mg/L,9.2,0.0001,0.0014,0.0029,0.0015,0.0013,0.0013
H KCA PO,0.0099,,mg/L,22.6,0.0003,0.0013,0.0028,0.0015,0.0013,0.001
PATRON,1.0058,,mg/L,0.3,0.0005,0.1351,0.0004,0.1348,0.1356,0.1349
BLANCO,0.0005,,mg/L,>100,0.0002,0.0001,-0.0004,0.0003,0,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0001,0.0005,0,-0.0005,0.0002
M1 PO,0.0142,,mg/L,17.1,0.0003,0.0019,0.0023,0.0023,0.0016,0.0018
M2 PO,0.015,,mg/L,12.8,0.0003,0.002,0.0028,0.0017,0.0022,0.0021
M3 PO,0.018,,mg/L,6.2,0.0002,0.0024,0.0024,0.0025,0.0025,0.0023
M4 PO,0.0146,,mg/L,21.6,0.0004,0.002,0.0029,0.0023,0.0015,0.0022
PATRON,0.9965,,mg/L,0.3,0.0005,0.1339,0.0014,0.1342,0.134,0.1333
P KCA PO,0.0178,,mg/L,7.1,0.0002,0.0024,0.0021,0.0024,0.0026,0.0022
PATRON,1.0011,,mg/L,0.6,0.0008,0.1345,0.0014,0.1343,0.1338,0.1353
BLANCO,-0.0004,,mg/L,>100,0.0006,-0.0001,0.0003,0,-0.0007,0.0005
BLANCO REACTIVO,0,,mg/L,91.1,0.0002,-0.0002,0.0003,-0.0001,-0.0001,-0.0005
CELDA 8,-0.0015,,mg/L,>100,0.0003,-0.0002,0.0029,-0.0004,-0.0004,0.0001
PATRON,1.0085,,mg/L,0.2,0.0003,0.1354,0.0013,0.1358,0.1354,0.1351
BLANCO,0.0024,,mg/L,55.4,0.0002,0.0003,0.0001,0.0001,0.0005,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0001,0,-0.0003,0,0
H KCA PE,0.0167,,mg/L,14.2,0.0003,0.0023,0.0018,0.0026,0.0021,0.0021
H KCA PE,0.0139,,mg/L,7.7,0.0001,0.0019,0.0021,0.0017,0.002,0.002
H KCA PE,0.0115,,mg/L,8,0.0001,0.0016,0.0025,0.0017,0.0015,0.0015
PATRON,0.9994,,mg/L,0.4,0.0005,0.1342,0.0012,0.1346,0.1344,0.1337
H KCA PE,0.0128,,mg/L,21.4,0.0004,0.0017,0.0021,0.0014,0.0021,0.0017
H KCA PE,0.0152,,mg/L,23.2,0.0005,0.0021,0.0019,0.0017,0.0026,0.0018
PATRON,0.9963,,mg/L,0.3,0.0005,0.1338,0.0007,0.1333,0.1342,0.134
BLANCO,0.0007,,mg/L,>100,0.0002,0.0001,-0.0001,-0.0001,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0003,0.0002,-0.0005,0.0003,0.0004,-0.0001
M1 PE,0.0083,,mg/L,14.1,0.0002,0.0011,0.0021,0.0013,0.001,0.001
M2 PE,0.0081,,mg/L,31,0.0003,0.0011,0.0018,0.001,0.0015,0.0008
M3 PE,0.0053,,mg/L,69.8,0.0005,0.0007,0.0021,0.0003,0.0013,0.0006
M4 PE,0.0084,,mg/L,18.4,0.0002,0.0011,0.0019,0.0014,0.0011,0.0009
PATRON,0.999,,mg/L,0.6,0.0008,0.1342,0.0005,0.1336,0.1338,0.1352
P KCA PE,0.0099,,mg/L,13.4,0.0002,0.0013,0.0019,0.0014,0.0011,0.0015
PATRON,0.9978,,mg/L,0.4,0.0006,0.134,0.0012,0.1344,0.1334,0.1343
BLANCO,-0.0047,,mg/L,41.5,0.0003,-0.0006,-0.0001,-0.0007,-0.0008,-0.0003
BLANCO REACTIVO,0,,mg/L,39.8,0.0001,-0.0004,0,-0.0003,-0.0002,-0.0005
ELY 1,0.0275,,mg/L,16.1,0.0006,0.0035,0.0015,0.0041,0.003,0.0033
ELY 2,0.0279,,mg/L,7.6,0.0003,0.0036,0.0016,0.0032,0.0038,0.0037
ELY 3,0.0143,,mg/L,23.7,0.0004,0.0018,0.0015,0.0022,0.0019,0.0014
ELY 4,0.0119,,mg/L,38.8,0.0006,0.0015,0.0013,0.0008,0.0019,0.0018
PATRON,1.0009,,mg/L,0.3,0.0004,0.1277,0.0004,0.128,0.1273,0.1278
ELY P,0.0147,,mg/L,51.9,0.001,0.0019,0.0008,0.0024,0.0024,0.0007
PATRON,0.9906,,mg/L,0.2,0.0002,0.1264,0.0003,0.1267,0.1263,0.1263
BLANCO,0.0032,,mg/L,65.5,0.0003,0.0004,-0.0005,0.0005,0.0006,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0004,0.0001,0,0.0002,-0.0003,0.0004
