PATRON,0.0513,,mg/L,25.6,0.0005,0.0021,0.0168,0.0027,0.0017,0.0018
BLANCO,-0.0043,,mg/L,>100,0.0007,0.0001,0.0004,-0.0004,0.0009,-0.0003
BLANCO REACTIVO,0,,mg/L,21,0.0002,-0.0008,0.0074,-0.0009,-0.0009,-0.0006
H KCA PO,0.0542,,mg/L,16.2,0.0004,0.0025,0.0201,0.0026,0.002,0.0028
H KCA PO,0.0553,,mg/L,6.5,0.0002,0.0024,0.0199,0.0026,0.0024,0.0023
H KCA PO,0.0543,,mg/L,21.1,0.0005,0.0022,0.0205,0.002,0.0028,0.0019
PATRON,0.0537,,mg/L,15.6,0.0003,0.0022,0.0162,0.0024,0.0018,0.0024
H KCA PO,0.0505,,mg/L,23,0.0005,0.0021,0.0184,0.0025,0.0022,0.0015
H KCA PO,0.0567,,mg/L,14.2,0.0003,0.0023,0.0202,0.0024,0.0027,0.002
PATRON,0.0458,,mg/L,28.9,0.0005,0.0018,0.0156,0.0018,0.0023,0.0013
BLANCO,-0.0031,,mg/L,23.5,0.0001,-0.0005,0.0172,-0.0006,-0.0004,-0.0006
BLANCO REACTIVO,0,,mg/L,>100,0.0004,0.0003,0.0078,0.0008,0.0001,0
M1 PO,0.0431,,mg/L,22.8,0.0004,0.0017,0.0188,0.0017,0.0021,0.0013
M2 PO,0.0412,,mg/L,48.8,0.0008,0.0016,0.0184,0.001,0.0025,0.0014
M3 PO,0.03,,mg/L,44.5,0.0005,0.0011,0.0184,0.001,0.0016,0.0006
M4 PO,0.0075,,mg/L,>100,0.0003,0,0.0183,0.0003,-0.0001,-0.0002
PATRON,0.0466,,mg/L,13.9,0.0003,0.0019,0.0149,0.0019,0.0021,0.0016
P KCA PO,0.0126,,mg/L,>100,0.0005,0.0002,0.0179,0.0005,-0.0003,0.0006
PATRON,0.048,,mg/L,27.1,0.0005,0.0019,0.0144,0.0025,0.0015,0.0019
BLANCO,-0.0063,,mg/L,81.3,0.0005,-0.0007,0.0163,-0.001,0,-0.001
BLANCO REACTIVO,0,,mg/L,88.5,0.0003,-0.0004,0.0005,-0.0004,-0.0007,0
CELDA 8,0.0417,,mg/L,6.3,0.0001,0.0016,0.0183,0.0017,0.0016,0.0016
CANAL,0.165,,mg/L,3,0.0002,0.0075,0.0177,0.0076,0.0076,0.0073
FASE 1,0.0442,,mg/L,35.4,0.0006,0.0018,0.0183,0.0023,0.0011,0.0019
FASE 2,0.0153,,mg/L,47.1,0.0002,0.0004,0.0185,0.0005,0.0005,0.0002
FASE 3,0.0199,,mg/L,74,0.0004,0.0006,0.0182,0.0001,0.0009,0.0008
VSP NORTE,0.0996,,mg/L,9.8,0.0004,0.0044,0.0187,0.0048,0.0039,0.0045
CELDA 8.1,0.014,,mg/L,>100,0.0006,0.0003,0.0174,0,-0.0001,0.001
CELDA 8.2,0.0083,,mg/L,>100,0.0005,0,0.0177,0.0003,0.0003,-0.0005
CELDA 8.3,0.0033,,mg/L,>100,0.0003,-0.0002,0.0177,-0.0001,0,-0.0005
S. RICA,0.0248,,mg/L,42.5,0.0007,0.0017,0.0027,0.001,0.0025,0.0018
PATRON,0.0465,,mg/L,7.4,0.0002,0.003,-0.0002,0.0028,0.0028,0.0032
BLANCO,0.0002,,mg/L,95.7,0.0004,0.0004,-0.0023,0.0007,0.0004,0
BLANCO REACTIVO,0,,mg/L,80,0.0004,0.0005,0,0.0001,0.0005,0.0008
H KCA PE,0.0331,,mg/L,13,0.0003,0.0022,0.0012,0.0024,0.0019,0.0024
H KCA PE,0.0321,,mg/L,23.9,0.0005,0.0022,0.0026,0.0022,0.0027,0.0016
H KCA PE,0.0341,,mg/L,33.8,0.0008,0.0023,-0.0002,0.0017,0.002,0.0031
PATRON,0.0514,,mg/L,17,0.0006,0.0032,-0.001,0.0038,0.0027,0.0032
H KCA PE,0.0346,,mg/L,19.2,0.0004,0.0023,0.001,0.0028,0.0021,0.002
H KCA PE,0.0327,,mg/L,29.1,0.0006,0.0022,-0.0001,0.0017,0.0029,0.002
PATRON,0.0479,,mg/L,18,0.0005,0.003,-0.0011,0.0032,0.0035,0.0024
BLANCO,0.0187,,mg/L,30.1,0.0004,0.0014,-0.0037,0.0018,0.0014,0.001
BLANCO REACTIVO,0,,mg/L,>100,0.0005,-0.0004,0.0007,-0.001,-0.0001,0
