PATRON,0.2114,,mg/L,6.8,0.0092,-0.0012,1,1,1,0.0097,0.0093,0.0085
BLANCO,-0.0053,,mg/L,93.4,0.0007,-0.0006,1,1,1,0.0008,0.0012,0
BLANCO REACTIVO,0,,mg/L,>100,-0.0006,0.0005,1,1,1,-0.0013,0.0001,-0.0007
CELDA 8,0.0207,,mg/L,34.8,0.0017,0.0008,1,1,1,0.0017,0.0023,0.0011
CANAL,0.0314,,mg/L,21.8,0.0021,0.0002,1,1,1,0.0026,0.0017,0.0021
FASE 1,0.0241,,mg/L,17.9,0.0018,0.0008,1,1,1,0.0021,0.0015,0.0019
PATRON,0.1897,,mg/L,4.6,0.0083,-0.0003,1,1,1,0.0087,0.0084,0.0079
FASE 2,0.0597,,mg/L,29.9,0.0032,0.0032,1,1,1,0.0032,0.0042,0.0023
FASE 3,0.0688,,mg/L,21,0.0036,0.0034,1,1,1,0.0036,0.0043,0.0028
PATRON,0.1975,,mg/L,6,0.0086,-0.0008,1,1,1,0.0082,0.0092,0.0085
BLANCO,0.0037,,mg/L,63.5,0.001,-0.0004,1,1,1,0.001,0.0017,0.0004
BLANCO REACTIVO,0,,mg/L,46.4,-0.0011,0.0001,1,1,1,-0.0006,-0.0011,-0.0016
VSP NORTE,0.0289,,mg/L,25.5,0.002,0.0036,1,1,1,0.0022,0.0014,0.0024
CELDA 8.1,0.0097,,mg/L,74.5,0.0013,0.0029,1,1,1,0.002,0.0002,0.0016
CELDA 8.2,0.0116,,mg/L,54.1,0.0013,0.003,1,1,1,0.0012,0.0021,0.0007
CELDA 8.3,0.0096,,mg/L,42,0.0013,0.0039,1,1,1,0.0019,0.0009,0.001
PATRON,0.1924,,mg/L,2.9,0.0084,0.0002,1,1,1,0.0086,0.0085,0.0082
S. RICA,0.0359,,mg/L,11.1,0.0023,0.0041,1,1,1,0.0024,0.002,0.0025
PATRON,0.188,,mg/L,4.8,0.0082,0.0003,1,1,1,0.0086,0.0083,0.0078
BLANCO,0,,mg/L,83.8,0.0009,-0.0011,1,1,1,0.0004,0.0017,0.0005
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0,1,1,1,-0.0009,-0.0003,0.0004
TRITURADORA,0.008,,mg/L,36.2,0.0012,0.0008,1,1,1,0.0009,0.0017,0.0011
VICTORIA,0.0092,,mg/L,24.2,0.0012,0.0021,1,1,1,0.0013,0.0015,0.0009
CELDA 1,0.019,,mg/L,38.9,0.0016,0.0026,1,1,1,0.0019,0.0021,0.0009
CELDA 2,0.0201,,mg/L,11.9,0.0017,0.0029,1,1,1,0.0017,0.0015,0.0018
CELDA 3,0.0226,,mg/L,32.7,0.0018,0.0043,1,1,1,0.0023,0.0012,0.0018
CELDA 4A,0.0141,,mg/L,52.1,0.0014,0.0043,1,1,1,0.0023,0.001,0.001
CELDA 4B,0.0483,,mg/L,13.3,0.0028,0.0037,1,1,1,0.0024,0.0029,0.003
CELDA 5A,0.0434,,mg/L,13.7,0.0026,0.0042,1,1,1,0.003,0.0025,0.0022
CELDA 5B,0.0426,,mg/L,11.1,0.0026,0.0042,1,1,1,0.0028,0.0023,0.0026
PATRON,0.2125,,mg/L,6.6,0.0092,-0.0004,1,1,1,0.0097,0.0085,0.0094
BLANCO,-0.0003,,mg/L,67.8,0.0009,-0.0006,1,1,1,0.0015,0.0006,0.0005
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0004,1,1,1,0.0004,-0.0002,0.0005
