PATRON,4.8941,,mg/L,1.4,0.0502,1,1,1,0.0495,0.0503,0.0509
BLANCO,0.0544,,mg/L,31.7,0.0006,1,1,1,0.0007,0.0004,0.0006
BLANCO REACTIVO,0,,mg/L,27.9,0.0008,1,1,1,0.0006,0.0011,0.0009
FASE 1,0.0255,,mg/L,6.3,0.0003,1,1,1,0.0003,0.0002,0.0003
PATRON,4.8522,,mg/L,1.1,0.0498,1,1,1,0.0496,0.0504,0.0494
FASE 2,0.0932,,mg/L,11.9,0.001,1,1,1,0.0009,0.001,0.0011
FASE 3,0.0681,,mg/L,30.5,0.0007,1,1,1,0.0005,0.0009,0.0006
PATRON,4.9216,,mg/L,1.3,0.0505,1,1,1,0.0498,0.0506,0.0511
BLANCO,0.0823,,mg/L,10.6,0.0009,1,1,1,0.0008,0.0009,0.0009
BLANCO REACTIVO,0,,mg/L,6.3,0.0017,1,1,1,0.0016,0.0018,0.0016
VSP NORTE,0.0398,,mg/L,35.8,0.0004,1,1,1,0.0003,0.0006,0.0003
CELDA 8.1,0.049,,mg/L,64.7,0.0005,1,1,1,0.0002,0.0005,0.0008
CELDA 8.2,0.0872,,mg/L,10.6,0.0009,1,1,1,0.0009,0.0008,0.001
CELDA 8.3,2.4225,,mg/L,0.6,0.025,1,1,1,0.025,0.025,0.0248
PATRON,4.8703,,mg/L,1.5,0.05,1,1,1,0.0505,0.0503,0.0491
BLANCO,0.0547,,mg/L,46.4,0.0006,1,1,1,0.0005,0.0003,0.0009
BLANCO REACTIVO,0,,mg/L,2.3,0.0022,1,1,1,0.0021,0.0022,0.0022
