PATRON,4.9038,,mg/L,0.6,0.0522,1,1,1,0.0524,0.0523,0.0519
BLANCO,0.0674,,mg/L,21.8,0.0007,1,1,1,0.0007,0.0006,0.0009
BLANCO REACTIVO,0,,mg/L,13.3,0.0018,1,1,1,0.0017,0.002,0.0015
FASE 1,0.016,,mg/L,76.2,0.0002,1,1,1,0,0.0002,0.0003
PATRON,4.8715,,mg/L,0.3,0.0519,1,1,1,0.0518,0.0517,0.052
FASE 2,0.0562,,mg/L,42.5,0.0006,1,1,1,0.0008,0.0006,0.0003
FASE 3,0.047,,mg/L,65.2,0.0005,1,1,1,0.0002,0.0004,0.0009
PATRON,4.8784,,mg/L,0.7,0.0519,1,1,1,0.0523,0.0517,0.0518
BLANCO,-0.0108,,mg/L,>100,-0.0001,1,1,1,0,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,5.2,0.0031,1,1,1,0.0031,0.0033,0.003
VSP NORTE,0.0428,,mg/L,75.5,0.0005,1,1,1,0.0001,0.0006,0.0007
CELDA 8.1,0.026,,mg/L,41.6,0.0003,1,1,1,0.0001,0.0004,0.0003
CELDA 8.2,0.0273,,mg/L,82.8,0.0003,1,1,1,0.0006,0.0001,0.0002
CELDA 8.3,0.4386,,mg/L,9.8,0.0047,1,1,1,0.0049,0.0042,0.005
PATRON,4.8623,,mg/L,0.4,0.0518,1,1,1,0.0516,0.052,0.0516
BLANCO,0.0923,,mg/L,7.1,0.001,1,1,1,0.0009,0.001,0.001
BLANCO REACTIVO,0,,mg/L,2.8,0.0039,1,1,1,0.004,0.0039,0.0038
