Analista,MA,,,,,,,,,
Fecha de inicio,11:03 a. m. 22/02/2026  GMT: 05:03 p. m. 22/02/2026,,,,,,,,,
Hoja de trabajo,SA008067,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4967,,mg/L,1,1.9,0.0176,-0.0041,1,1
,BLANCO,-0.0001,,mg/L,1,>100,0,-0.0014,1,1
,BLANCO REACTIVO,0,,mg/L,1,0.5,0.0014,0,1,1
,SA008067-001,0.0917,,mg/L,1,2.7,0.014,-0.0028,30.03,7
,SA008067-002,0.1109,,mg/L,1,2.5,0.0169,-0.0032,30.026,7
,SA008067-003,0.6064,,mg/L,1,1,0.0916,-0.0005,30.009,7
,SA008067-004,0.0941,,mg/L,1,1.5,0.0143,-0.0029,30.007,7
,SA008067-005,0.2052,,mg/L,1,1.1,0.0312,-0.0031,30,7
,PATRON,0.4804,,mg/L,1,1.6,0.0171,-0.0061,1,1
,SA008067-006,0.1807,,mg/L,1,0.5,0.0275,-0.0035,30.022,7
,SA008067-007,0.6643,,mg/L,1,0.3,0.1002,-0.0003,30.019,7
,SA008067-008,0.1175,,mg/L,1,1.9,0.0179,-0.0035,30.028,7
,SA008067-009,0.1341,,mg/L,1,0.5,0.0204,-0.0036,30.015,7
,SA008067-010,0.1055,,mg/L,1,2,0.0161,-0.0032,30.016,7
,PATRON,0.5145,,mg/L,1,2.2,0.0183,-0.0061,1,1
,BLANCO,-0.004,,mg/L,1,>100,-0.0001,-0.0015,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0002,0,1,1
,SA008067-011,0.1052,,mg/L,1,2.7,0.016,-0.0026,30.027,7
,SA008067-012,0.007,,mg/L,1,86.4,0.0011,-0.0025,30,7
,SA008067-013,0.0058,,mg/L,1,14.8,0.0009,-0.0026,30.005,7
,SA008067-014,0.2045,,mg/L,1,1.1,0.0311,-0.0029,30.001,7
,SA008067-015,0.2957,,mg/L,1,1.2,0.0449,-0.0034,30.009,7
,PATRON,0.4854,,mg/L,1,1.9,0.0172,-0.0048,1,1
,SA008067-016,0.1495,,mg/L,1,0.7,0.0228,-0.0031,30.014,7
,SA008067-017,0.1724,,mg/L,1,1.3,0.0262,-0.0025,30.023,7
,SA008067-018,0.1677,,mg/L,1,1.5,0.0255,-0.0024,30.029,7
,SA008067-019,0.3035,,mg/L,1,1.4,0.0461,-0.0031,30.021,7
,SA008067-020,0.4848,,mg/L,1,1.3,0.0734,-0.0036,30.004,7
,PATRON,0.5049,,mg/L,1,1.6,0.0179,-0.0052,1,1
,BLANCO,-0.0041,,mg/L,1,>100,-0.0001,-0.0001,1,1
,BLANCO REACTIVO,0,,mg/L,1,8,0.0007,-0.0002,1,1
,SA008067-021,0.4564,,mg/L,1,0.5,0.0692,-0.0032,30.005,7
,SA008067-022,0.7243,,mg/L,1,0.8,0.1091,0.0007,30.019,7
,SA008067-023,0.2181,,mg/L,1,1.7,0.0332,-0.0026,30.004,7
,SA008067-024,0.1664,,mg/L,1,2.1,0.0253,-0.0029,30.009,7
,SA008067-025,0.1356,,mg/L,1,1.2,0.0206,-0.0026,30,7
,PATRON,0.4886,,mg/L,1,2.3,0.0173,-0.0049,1,1
,SA008067-026,0.142,,mg/L,1,1.6,0.0216,-0.0025,30.023,7
,SA008067-027,0.0932,,mg/L,1,1.8,0.0142,-0.0025,30,7
,SA008067-028,0.1927,,mg/L,1,1.2,0.0293,-0.0028,30.024,7
,SA008067-029,0.288,,mg/L,1,0.7,0.0438,-0.0026,30.028,7
,SA008067-030,0.1181,,mg/L,1,1.5,0.018,-0.0025,30.008,7
,PATRON,0.5168,,mg/L,1,3.9,0.0179,-0.0047,1,1
,BLANCO,-0.0091,,mg/L,1,69.1,-0.0003,-0.0009,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,-0.0008,1,1
,SA008067-031,0.009,,mg/L,1,25.1,0.0014,-0.0048,30.003,7
,SA008067-032,0.2809,,mg/L,1,2.7,0.0424,-0.0031,30.017,7
,PATRON,0.5067,,mg/L,1,1.9,0.0176,-0.0051,1,1
,BLANCO,0.0031,,mg/L,1,>100,0.0001,-0.0009,1,1
,BLANCO REACTIVO,0,,mg/L,1,14.8,0.0009,-0.0007,1,1
