PATRON,4.9288,,mg/L,0.8,0.0507,1,1,1,0.051,0.0502,0.0507
BLANCO,-0.0012,,mg/L,>100,0,1,1,1,-0.0001,-0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,70.7,0.0002,1,1,1,0.0001,0.0002,0.0003
FASE 1,0.0026,,mg/L,>100,0,1,1,1,0.0001,-0.0001,0.0001
FASE 2,0.0212,,mg/L,22.1,0.0002,1,1,1,0.0003,0.0002,0.0002
FASE 3,0.0132,,mg/L,>100,0.0001,1,1,1,0,0,0.0004
VSP NORTE,0.0478,,mg/L,32.1,0.0005,1,1,1,0.0007,0.0004,0.0004
CELDA 8.1,0.0602,,mg/L,9.3,0.0006,1,1,1,0.0007,0.0006,0.0007
CELDA 8.2,0.0248,,mg/L,12.8,0.0003,1,1,1,0.0003,0.0003,0.0002
CELDA 8.3,0.071,,mg/L,58.1,0.0008,1,1,1,0.0012,0.0007,0.0004
PATRON,5.0861,,mg/L,1,0.0522,1,1,1,0.0516,0.0527,0.0524
BLANCO,0.1008,,mg/L,21,0.0011,1,1,1,0.0009,0.0013,0.001
BLANCO REACTIVO,0,,mg/L,7.4,0.0012,1,1,1,0.0011,0.0012,0.0012
