PATRON,4.9836,,mg/L,0.8,0.0516,0.0519,0.0518,0.0512
BLANCO,-0.0158,,mg/L,23.4,-0.0002,-0.0001,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,10.8,-0.0027,-0.0027,-0.0024,-0.003
FASE 1,0.0215,,mg/L,82,0.0002,0.0003,0,0.0004
FASE 2,0.001,,mg/L,>100,0,0,-0.0002,0.0002
FASE 3,0.0212,,mg/L,71.5,0.0002,0.0001,0.0002,0.0004
VSP NORTE,0.001,,mg/L,>100,0,0.0003,-0.0001,-0.0004
CELDA 8.1,0.0454,,mg/L,5.6,0.0005,0.0005,0.0005,0.0005
CELDA 8.2,0.001,,mg/L,46.5,-0.0002,-0.0001,-0.0002,-0.0002
CELDA 8.3,0.1664,,mg/L,4.3,0.0018,0.0017,0.0017,0.0018
PATRON,4.9799,,mg/L,0.7,0.0516,0.0519,0.0515,0.0512
BLANCO,-0.0079,,mg/L,>100,-0.0001,-0.0002,0,0
BLANCO REACTIVO,0,,mg/L,0.6,-0.0027,-0.0027,-0.0026,-0.0027
