PATRON,4.8574,,mg/L,0.3,0.0503,1,1,1,0.0504,0.0503,0.0501
BLANCO,-0.0023,,mg/L,>100,0,1,1,1,0,-0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,1,1,1,0.0001,-0.0003,-0.0003
FASE 1,0.033,,mg/L,61,0.0003,1,1,1,0.0005,0.0004,0.0001
FASE 2,0.0326,,mg/L,42.5,0.0003,1,1,1,0.0005,0.0003,0.0003
FASE 3,0.0264,,mg/L,9.9,0.0003,1,1,1,0.0003,0.0003,0.0003
VSP NORTE,0.0132,,mg/L,30.9,0.0001,1,1,1,0.0002,0.0002,0.0001
CELDA 8.1,0.0159,,mg/L,99,0.0002,1,1,1,0.0002,0.0003,0
CELDA 8.2,0.0242,,mg/L,37.6,0.0003,1,1,1,0.0003,0.0003,0.0002
CELDA 8.3,0.0736,,mg/L,18.4,0.0008,1,1,1,0.0007,0.0009,0.0007
PATRON,4.9724,,mg/L,0.7,0.0515,1,1,1,0.0516,0.0511,0.0518
BLANCO,0.0053,,mg/L,>100,0.0001,1,1,1,-0.0002,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,1,1,1,0.0002,0.0001,-0.0002
