PATRON,4.9316,,mg/L,4.6,0.0514,0.0496,0.0506,0.0541
BLANCO,0.0286,,mg/L,96.1,0.0003,0.0001,0.0002,0.0006
BLANCO REACTIVO,0,,mg/L,23.7,0.0004,0.0004,0.0003,0.0005
FASE 1,0.0187,,mg/L,48,0.0002,0.0001,0.0002,0.0003
FASE 2,0.0372,,mg/L,36.5,0.0004,0.0003,0.0003,0.0006
FASE 3,0.0834,,mg/L,8,0.0009,0.0009,0.0009,0.0008
VSP NORTE,0.072,,mg/L,10.7,0.0008,0.0008,0.0007,0.0008
CELDA 8.1,0.088,,mg/L,7.3,0.0009,0.0008,0.001,0.0009
CELDA 8.2,0.0933,,mg/L,9.4,0.001,0.0009,0.0011,0.0009
CELDA 8.3,0.3677,,mg/L,1.8,0.0038,0.0038,0.0039,0.0039
PATRON,4.9154,,mg/L,1.1,0.0513,0.0516,0.0516,0.0506
BLANCO,0.1222,,mg/L,4.9,0.0013,0.0013,0.0013,0.0012
BLANCO REACTIVO,0,,mg/L,4.8,0.0018,0.0017,0.0017,0.0019
