PATRON,0.1933,,mg/L,6.2,0.0092,-0.0017,1,1,1,0.0094,0.0096,0.0085
BLANCO,-0.0087,,mg/L,17.8,-0.0007,-0.0001,1,1,1,-0.0007,-0.0006,-0.0009
BLANCO REACTIVO,0,,mg/L,>100,-0.0008,0.0001,1,1,1,-0.001,0.0002,-0.0016
H KCA PO,0.0168,,mg/L,77.3,0.0005,0.0035,1,1,1,0.0001,0.0007,0.0008
H KCA PO,0.0089,,mg/L,>100,0.0001,0.0035,1,1,1,0.0005,-0.0003,0.0001
H KCA PO,0.0151,,mg/L,68.2,0.0004,0.0034,1,1,1,0.0007,0.0002,0.0003
PATRON,0.2041,,mg/L,6.3,0.0097,-0.0012,1,1,1,0.0104,0.0092,0.0095
H KCA PO,0.0085,,mg/L,>100,0.0001,0.0036,1,1,1,0.0004,-0.0001,0
H KCA PO,0.0026,,mg/L,94.1,-0.0002,0.0036,1,1,1,-0.0004,0,-0.0002
PATRON,0.1924,,mg/L,2.6,0.0091,-0.001,1,1,1,0.0089,0.0091,0.0094
BLANCO,-0.0033,,mg/L,55.8,-0.0005,0.0005,1,1,1,-0.0003,-0.0004,-0.0008
BLANCO REACTIVO,0,,mg/L,24.8,-0.0013,0,1,1,1,-0.001,-0.0016,-0.0011
M1 PO,0.0133,,mg/L,46,0.0003,0.0039,1,1,1,0.0002,0.0004,0.0004
M2 PO,0.0029,,mg/L,>100,-0.0002,0.0043,1,1,1,0,-0.0002,-0.0004
M3 PO,0.0043,,mg/L,>100,-0.0001,0.004,1,1,1,0.0005,-0.0004,-0.0004
M4 PO,-0.001,,mg/L,79,-0.0004,0.004,1,1,1,-0.0007,-0.0002,-0.0003
PATRON,0.1873,,mg/L,3.9,0.0089,-0.0002,1,1,1,0.0086,0.0088,0.0092
P KCA PO,0.004,,mg/L,>100,-0.0001,0.004,1,1,1,0,0.0004,-0.0007
PATRON,0.1829,,mg/L,2.3,0.0086,-0.0002,1,1,1,0.0088,0.0087,0.0084
BLANCO,0.0036,,mg/L,>100,-0.0001,0.0009,1,1,1,-0.0005,0.0004,-0.0003
BLANCO REACTIVO,0,,mg/L,3.4,-0.0025,0.0003,1,1,1,-0.0025,-0.0025,-0.0026
CELDA 8,0.0233,,mg/L,87.6,0.0008,0.0036,1,1,1,0.0013,0,0.0012
