PATRON,4.9459,,mg/L,0.4,0.0554,0.0556,0.0554,0.0552
BLANCO,0.0118,,mg/L,87.4,0.0001,0,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,>100,-0.0004,0.0002,-0.0004,-0.0009
FASE 1,0.0101,,mg/L,>100,0.0001,-0.0002,0.0002,0.0003
FASE 2,0.0569,,mg/L,5.3,0.0006,0.0006,0.0007,0.0006
FASE 3,0.0631,,mg/L,27.9,0.0007,0.0009,0.0006,0.0006
VSP NORTE,0.0414,,mg/L,59.6,0.0005,0.0007,0.0002,0.0005
CELDA 8.1,0.0332,,mg/L,15.8,0.0004,0.0004,0.0004,0.0003
CELDA 8.2,0.0272,,mg/L,25,0.0003,0.0003,0.0003,0.0002
CELDA 8.3,0.2801,,mg/L,11.1,0.0031,0.0035,0.0032,0.0028
PATRON,5.0798,,mg/L,0.4,0.0569,0.0567,0.0572,0.0569
BLANCO,0.0253,,mg/L,40.8,0.0003,0.0004,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,61.5,-0.0001,-0.0001,-0.0001,-0.0002
