PATRON,5.0174,,mg/L,0.3,0.0519,1,1,1,0.0517,0.0519,0.052
BLANCO,-0.0127,,mg/L,64.4,-0.0001,1,1,1,-0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,3.7,-0.0044,1,1,1,-0.0045,-0.0043,-0.0042
FASE 1,0.0108,,mg/L,82,0.0001,1,1,1,0.0001,0.0002,0
FASE 2,0.0078,,mg/L,>100,0.0001,1,1,1,0.0002,-0.0002,0.0002
FASE 3,0.0126,,mg/L,16.4,0.0001,1,1,1,0.0002,0.0001,0.0001
VSP NORTE,0.0081,,mg/L,95.1,0.0001,1,1,1,0.0001,0,0.0001
CELDA 8.1,0.0237,,mg/L,9.2,0.0002,1,1,1,0.0002,0.0002,0.0003
CELDA 8.2,0.0063,,mg/L,>100,0.0001,1,1,1,0.0001,0,0.0001
CELDA 8.3,0.1566,,mg/L,5.9,0.0016,1,1,1,0.0017,0.0017,0.0015
PATRON,4.8796,,mg/L,0.4,0.0504,1,1,1,0.0503,0.0506,0.0504
BLANCO,-0.0053,,mg/L,>100,-0.0001,1,1,1,0,0,-0.0003
BLANCO REACTIVO,0,,mg/L,15.3,-0.0026,1,1,1,-0.0029,-0.0028,-0.0021
