Analista,ACG,,,,,,,,
Fecha de inicio,19/04/2023 09:22 a. m.  GMT: 19/04/2023 03:22 p. m.,,,,,,,,
Hoja de trabajo,SA000993_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.005,,mg/L,0.6,0.1186,0.1191,0.1178,0.1188
,BLANCO,0.0006,,mg/L,>100,0.0001,0.0001,-0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0003,0,0.0001
,SA000993-001,0.984,,mg/L,1.1,0.0046,0.0046,0.0047,0.0046
,SA000993-002,1.1091,,mg/L,2.4,0.0053,0.0054,0.0051,0.0053
,SA000993-003,-0.0023,,mg/L,>100,0,-0.0001,0.0002,-0.0001
,SA000993-004,1.4367,,mg/L,1.1,0.007,0.007,0.0069,0.0071
,SA000993-005,1.2677,,mg/L,1.6,0.0062,0.0062,0.0061,0.0062
,PATRON,1.0025,,mg/L,1.1,0.1183,0.1173,0.1198,0.1178
,SA000993-006,2.1512,,mg/L,3,0.0104,0.0108,0.0103,0.0103
,SA000993-007,1.9032,,mg/L,2.6,0.0094,0.0094,0.0091,0.0096
,SA000993-008,1.888,,mg/L,2.3,0.0093,0.0096,0.0092,0.0092
,SA000993-009,1.4012,,mg/L,1.1,0.0069,0.0068,0.007,0.007
,SA000993-010,1.3269,,mg/L,2.5,0.0064,0.0063,0.0065,0.0062
,PATRON,0.9922,,mg/L,0,0.1171,0.1171,0.1172,0.1171
,BLANCO,-0.0013,,mg/L,49.9,-0.0002,-0.0001,-0.0001,-0.0002
,BLANCO REACTIVO,0,,mg/L,76.8,-0.0002,-0.0002,-0.0001,-0.0004
,SA000993-011,1.4449,,mg/L,1.9,0.007,0.0069,0.0069,0.0071
,SA000993-012,1.1585,,mg/L,4.4,0.0055,0.0053,0.0056,0.0057
,SA000993-013,1.3809,,mg/L,2,0.0067,0.0066,0.0066,0.0068
,SA000993-014,1.7527,,mg/L,2,0.0086,0.0084,0.0087,0.0088
,SA000993-015,2.5583,,mg/L,0.9,0.0125,0.0124,0.0126,0.0125
,PATRON,1.0024,,mg/L,0.7,0.1183,0.1175,0.119,0.1184
,SA000993-016,4.531,,mg/L,0.5,0.0218,0.0219,0.0217,0.0218
,SA000993-017,4.4985,,mg/L,0.5,0.0216,0.0216,0.0217,0.0215
,SA000993-018,0.1084,,mg/L,6.3,0.0005,0.0005,0.0006,0.0005
,SA000993-019,6.2264,,mg/L,1.4,0.0298,0.0293,0.03,0.0301
,SA000993-020,1.2127,,mg/L,4.1,0.0057,0.006,0.0057,0.0055
,PATRON,0.9998,,mg/L,0.2,0.118,0.118,0.1182,0.1178
,BLANCO,0.0002,,mg/L,>100,0,0.0003,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,17.4,-0.0007,-0.0006,-0.0007,-0.0008
,SA000993-021,1.254,,mg/L,2,0.0059,0.0058,0.0059,0.006
,SA000993-022,1.1872,,mg/L,0.2,0.0056,0.0056,0.0056,0.0056
,SA000993-023,3.141,,mg/L,1,0.0149,0.0147,0.0149,0.015
,SA000993-024,2.0629,,mg/L,0.9,0.0098,0.0097,0.0098,0.0098
,SA000993-025,1.6968,,mg/L,1.3,0.008,0.0081,0.008,0.0079
,PATRON,0.9978,,mg/L,1,0.1177,0.1191,0.1169,0.1173
,SA000993-026,1.9746,,mg/L,0.6,0.0094,0.0093,0.0094,0.0094
,SA000993-027,1.313,,mg/L,0.7,0.0062,0.0063,0.0062,0.0062
,SA000993-028,1.4016,,mg/L,4.8,0.0066,0.0067,0.0069,0.0063
,SA000993-029,1.4559,,mg/L,1.1,0.0069,0.0068,0.007,0.0069
,SA000993-030,2.217,,mg/L,1.3,0.0105,0.0103,0.0105,0.0106
,PATRON,0.9942,,mg/L,0.7,0.1173,0.1173,0.1165,0.1182
,BLANCO,0.0026,,mg/L,16.6,0.0003,0.0003,0.0004,0.0003
,BLANCO REACTIVO,0,,mg/L,24.8,-0.0006,-0.0005,-0.0007,-0.0005
,SA000993-031,15.9289,,mg/L,0.3,0.0756,0.0754,0.0754,0.0759
,SA000993-032,1.8725,,mg/L,1,0.0089,0.0089,0.0089,0.0088
,PATRON,1.0013,,mg/L,0.4,0.1182,0.1176,0.1183,0.1186
,BLANCO,0.0006,,mg/L,>100,0.0001,0.0003,0.0001,-0.0001
