Analista,,,,,,,,,
Fecha de inicio,16/03/2023 02:18 p. m.  GMT: 16/03/2023 08:18 p. m.,,,,,,,,
Hoja de trabajo,SA000695_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9978,,mg/L,0.1,0.1406,0.1408,0.1407,0.1404
,BLANCO,-0.0045,,mg/L,4.2,-0.0006,-0.0007,-0.0006,-0.0006
,BLANCO REACTIVO,0,,mg/L,22.6,-0.0005,-0.0004,-0.0004,-0.0006
,SA000695-001,1.1196,,mg/L,0.8,0.0065,0.0066,0.0066,0.0065
,SA000695-002,15.0869,,mg/L,0.4,0.089,0.0894,0.0887,0.0887
,SA000695-003,2.565,,mg/L,0.6,0.0148,0.0147,0.0149,0.0148
,SA000695-004,1.4883,,mg/L,0.8,0.0089,0.009,0.0089,0.0089
,SA000695-005,6.9645,,mg/L,0.2,0.0402,0.0402,0.0401,0.0403
,PATRON,0.9812,,mg/L,0.5,0.1383,0.139,0.1378,0.1382
,SA000695-006,4.6272,,mg/L,0.5,0.0268,0.0267,0.027,0.0267
,SA000695-007,4.2707,,mg/L,0.2,0.0255,0.0256,0.0255,0.0254
,SA000695-008,9.0011,,mg/L,0.5,0.0519,0.0521,0.0516,0.0519
,SA000695-009,1.6474,,mg/L,1.2,0.0094,0.0095,0.0096,0.0093
,SA000695-010,4.1951,,mg/L,1,0.0248,0.0247,0.0246,0.025
,PATRON,1.0082,,mg/L,0.8,0.1364,0.1355,0.1361,0.1375
,BLANCO,-0.0006,,mg/L,36,-0.0001,-0.0001,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,0,-0.0001,0
,SA000695-011,4.9228,,mg/L,0.9,0.0278,0.028,0.0275,0.028
,SA000695-012,5.0922,,mg/L,0.8,0.029,0.0287,0.0292,0.029
,SA000695-013,13.3767,,mg/L,0.6,0.0741,0.0744,0.0736,0.0744
,SA000695-014,6.362,,mg/L,0.7,0.035,0.0351,0.0347,0.0351
,SA000695-015,11.0088,,mg/L,0.3,0.0622,0.0624,0.0622,0.0621
,PATRON,1.0045,,mg/L,0.7,0.1359,0.1351,0.1355,0.137
,SA000695-016,0.0143,,mg/L,27.2,0.0001,0.0001,0.0001,0.0001
,SA000695-017,0.1144,,mg/L,16,0.0007,0.0008,0.0006,0.0006
,SA000695-018,16.7268,,mg/L,0.3,0.0921,0.0924,0.0918,0.0921
,SA000695-019,6.3794,,mg/L,1,0.035,0.035,0.0347,0.0354
,SA000695-020,3.5681,,mg/L,0.6,0.02,0.0201,0.0199,0.02
,PATRON,1.0014,,mg/L,0.2,0.1355,0.1357,0.1355,0.1352
,BLANCO,-0.0004,,mg/L,>100,-0.0001,0.0001,0,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0,0,-0.0002,0.0002
,SA000695-021,6.1269,,mg/L,0.7,0.0344,0.0342,0.0346,0.0345
,SA000695-022,9.6591,,mg/L,0.7,0.0546,0.0542,0.0548,0.0548
,SA000695-023,1.8537,,mg/L,1.1,0.0106,0.0106,0.0106,0.0104
,SA000695-024,6.3943,,mg/L,0.7,0.0359,0.0359,0.0357,0.0362
,SA000695-025,12.0785,,mg/L,0.7,0.066,0.0655,0.0661,0.0665
,PATRON,0.9928,,mg/L,0.6,0.1343,0.1344,0.1335,0.1351
,SA000695-026,8.5283,,mg/L,0.3,0.0486,0.0487,0.0484,0.0487
,SA000695-027,84.0667,,mg/L,0.1,0.4108,0.4104,0.4112,0.4107
,SA000695-028,25.6507,,mg/L,0.4,0.1422,0.1416,0.1429,0.1422
,SA000695-029,2.2652,,mg/L,0.9,0.0127,0.0127,0.0128,0.0126
,SA000695-030,24.5693,,mg/L,1,0.1348,0.1334,0.1349,0.136
,PATRON,0.9918,,mg/L,0,0.1342,0.1341,0.1343,0.1342
,BLANCO,0.0015,,mg/L,>100,0.0002,0.0007,0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,0,0.0001
,SA000695-031,18.4048,,mg/L,0.5,0.103,0.1029,0.1025,0.1036
,SA000695-032,18.8209,,mg/L,0.6,0.1045,0.1052,0.1045,0.104
,PATRON,0.9914,,mg/L,0.5,0.1342,0.1345,0.1346,0.1334
,BLANCO,0.0004,,mg/L,>100,0.0001,0.0001,0.0002,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,-0.0001,-0.0001
