Analista,,,,,,,,,,
Fecha de inicio,18/09/2023 01:58 a. m.  GMT: 18/09/2023 06:58 a. m.,,,,,,,,,
Hoja de trabajo,SA002056-RCK_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5054,,mg/L,0.7,0.0174,0.0007,0.0175,0.0173,0.0174
,BLANCO,0.0122,,mg/L,70.7,0.0004,-0.0005,0.0007,0.0004,0.0002
,BLANCO REACTIVO,0,,mg/L,58.8,0.0002,-0.0001,0.0001,0.0002,0.0004
,SA002056-001,1.252,,mg/L,0.2,0.1223,0.0004,0.1221,0.1226,0.1221
,SA002056-003,0.0452,,mg/L,2,0.0044,0,0.0045,0.0043,0.0045
,SA002056-004,1.2838,,mg/L,0.5,0.1253,0.0002,0.1258,0.1247,0.1254
,SA002056-005,1.7311,,mg/L,0.7,0.1678,0.0002,0.1679,0.1666,0.169
,SA002056-006,0.3375,,mg/L,1,0.0332,0,0.033,0.0336,0.033
,PATRON,0.5072,,mg/L,3.1,0.0175,0.0004,0.0178,0.0168,0.0177
,SA002056-007,0.3737,,mg/L,1.2,0.0368,0.0001,0.0365,0.0373,0.0366
,SA002056-008,0.2178,,mg/L,0.6,0.0214,0,0.0215,0.0213,0.0215
,SA002056-009,0.1904,,mg/L,2.4,0.0187,-0.0002,0.0192,0.0186,0.0184
,SA002056-010,0.2161,,mg/L,0.8,0.0213,-0.0004,0.0211,0.0212,0.0214
,SA002056-011,-0.0006,,mg/L,>100,-0.0001,-0.0002,0,0,-0.0002
,PATRON,0.5037,,mg/L,0.7,0.0173,0.0005,0.0173,0.0172,0.0175
,BLANCO,-0.0008,,mg/L,>100,0,-0.0009,0.0001,-0.0002,0
,BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0006,0.0002,-0.0001,0.0006
,SA002056-012,0.9459,,mg/L,0.4,0.0928,-0.0002,0.0924,0.0927,0.0932
,PATRON,0.5009,,mg/L,2.4,0.0172,0.0003,0.0173,0.0168,0.0176
,BLANCO,0.008,,mg/L,>100,0.0003,-0.0012,0.0003,-0.0001,0.0007
,BLANCO REACTIVO,0,,mg/L,37.5,0.0003,-0.0008,0.0004,0.0002,0.0003
