Analista,GGP,,,,,,,,,,,,
Fecha de inicio,05/10/2024 11:35 a. m.  GMT: 05/10/2024 05:35 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005637_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5161,,mg/L,2,0.0171,0.0001,1,1,1,0.0175,0.017,0.0169
,BLANCO,0.0024,,mg/L,>100,0.0001,-0.0014,1,1,1,-0.0001,0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,40.1,0.0008,-0.0016,1,1,1,0.0007,0.0012,0.0006
,SA005637-001,0.1364,,mg/L,1.9,0.0129,-0.0021,20.029,7,1,0.0128,0.0129,0.0132
,SA005637-002,0.0978,,mg/L,1.6,0.0093,-0.0025,20.033,7,1,0.0094,0.0093,0.0091
,SA005637-003,0.0985,,mg/L,0.8,0.0093,-0.0055,20.022,7,1,0.0093,0.0092,0.0094
,SA005637-004,0.101,,mg/L,0.8,0.0096,-0.0029,20.021,7,1,0.0095,0.0095,0.0097
,SA005637-005,0.0046,,mg/L,35.1,0.0004,-0.0032,20,7,1,0.0006,0.0004,0.0003
,PATRON,0.5109,,mg/L,1.5,0.017,-0.0024,1,1,1,0.0168,0.0173,0.0168
,SA005637-006,0.0071,,mg/L,27.1,0.0007,-0.0035,20.024,7,1,0.0009,0.0006,0.0005
,SA005637-007,0.1216,,mg/L,4.8,0.0115,-0.0034,20.011,7,1,0.011,0.0115,0.0121
,PATRON,0.4996,,mg/L,1.8,0.0166,-0.0035,1,1,1,0.0168,0.0167,0.0162
,BLANCO,0.0066,,mg/L,>100,0.0002,-0.0043,1,1,1,0.0003,-0.0003,0.0006
,BLANCO REACTIVO,0,,mg/L,8.9,0.0011,-0.0038,1,1,1,0.0011,0.0011,0.001
