PATRON,1.0049,,mg/L,1.8,0.0004,0.0202,0.0205,0.0201,0.0198
BLANCO,-0.0031,,mg/L,35.7,0,-0.0001,-0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,25.2,0.0001,-0.0003,-0.0002,-0.0003,-0.0002
H,0.2987,,mg/L,0.9,0.0001,0.006,0.006,0.006,0.0061
C1,0.303,,mg/L,1.2,0.0001,0.0061,0.0061,0.006,0.0062
C2,0.31,,mg/L,0.6,0,0.0063,0.0063,0.0062,0.0063
PATRON,1.0073,,mg/L,0,0,0.0202,0.0202,0.0202,0.0202
BLANCO,0.0081,,mg/L,19.9,0,0.0002,0.0002,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,0,0,-0.0001
C3,0.3069,,mg/L,2.1,0.0001,0.0062,0.0063,0.0061,0.0062
C4,0.309,,mg/L,1,0.0001,0.0062,0.0063,0.0062,0.0063
T,0.2883,,mg/L,1.4,0.0001,0.0058,0.0059,0.0058,0.0057
PATRON,1.0116,,mg/L,0.8,0.0002,0.0203,0.0203,0.0204,0.0201
BLANCO,-0.0012,,mg/L,>100,0.0001,0,0,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,9.4,0.0001,0.0006,0.0007,0.0006,0.0006
ELY1,0.2704,,mg/L,2.2,0.0001,0.0055,0.0054,0.0054,0.0056
ELY2,0.2535,,mg/L,1.8,0.0001,0.0051,0.0051,0.0051,0.0052
ELY3,0.2366,,mg/L,2.7,0.0001,0.0048,0.0048,0.0049,0.0047
PATRON,1.0011,,mg/L,0.3,0.0001,0.0201,0.0201,0.02,0.0201
BLANCO,0.0112,,mg/L,40.8,0.0001,0.0002,0.0003,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,8.7,0.0001,0.0009,0.0009,0.0008,0.001
ELY4,0.1915,,mg/L,1.3,0,0.0039,0.0039,0.0039,0.0038
ELY5,0.1577,,mg/L,1.6,0.0001,0.0032,0.0031,0.0032,0.0032
PATRON,0.9961,,mg/L,0.3,0.0001,0.02,0.0201,0.02,0.0199
BLANCO,0.0032,,mg/L,91,0.0001,0.0001,0.0001,0,0.0001
BLANCO REACTIVO,0,,mg/L,1.7,0,0.001,0.001,0.001,0.001
