PATRON,0.0533,,mg/L,9.5,0.0002,0.0025,-0.0015,0.0028,0.0023,0.0024
BLANCO,-0.0014,,mg/L,90.9,0.0002,-0.0002,0.0002,0,-0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,28.7,0.0001,-0.0004,0.0002,-0.0004,-0.0003,-0.0005
H KCA PO,0.0604,,mg/L,14,0.0004,0.0028,0.0014,0.0024,0.0029,0.0032
H KCA PO,0.0596,,mg/L,10.9,0.0003,0.0028,0.0012,0.0026,0.0031,0.0026
H KCA PO,0.0578,,mg/L,16.8,0.0005,0.0027,0.0015,0.0028,0.0031,0.0022
PATRON,0.05,,mg/L,12.9,0.0003,0.0023,-0.0014,0.0025,0.0024,0.002
H KCA PO,0.0605,,mg/L,4.5,0.0001,0.0028,0.0012,0.0027,0.0028,0.003
H KCA PO,0.0554,,mg/L,27.9,0.0007,0.0026,0.0011,0.0029,0.0031,0.0018
PATRON,0.0512,,mg/L,3.6,0.0001,0.0024,-0.0018,0.0025,0.0023,0.0024
BLANCO,0.0056,,mg/L,>100,0.0002,0.0002,-0.0001,0.0002,0,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0001,-0.0003,-0.0001,0.0001,-0.0003
M1 PO,0.0569,,mg/L,1.2,0,0.0027,0.0011,0.0026,0.0027,0.0026
M2 PO,0.0415,,mg/L,6.1,0.0001,0.0019,0.0011,0.0019,0.0018,0.002
M3 PO,0.0361,,mg/L,4.1,0.0001,0.0016,0.001,0.0016,0.0017,0.0017
M4 PO,0.0212,,mg/L,22.7,0.0002,0.0009,0.0011,0.0012,0.0009,0.0007
PATRON,0.0467,,mg/L,6.4,0.0001,0.0022,-0.0021,0.0021,0.0023,0.0021
P KCA PO,0.0163,,mg/L,23.7,0.0002,0.0007,0.001,0.0005,0.0007,0.0008
PATRON,0.0488,,mg/L,8.6,0.0002,0.0023,-0.0023,0.002,0.0024,0.0024
BLANCO,-0.0017,,mg/L,70.4,0.0001,-0.0002,-0.0005,-0.0003,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,69.5,0.0001,-0.0001,-0.0007,0,-0.0001,-0.0002
CELDA 8,0.0462,,mg/L,7.7,0.0002,0.0021,0.001,0.0021,0.002,0.0023
PATRON,0.0541,,mg/L,18.9,0.0005,0.0025,-0.0016,0.0029,0.0027,0.002
BLANCO,0.0027,,mg/L,>100,0.0003,0,-0.0006,-0.0001,-0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,-0.001,0,-0.0001,0.0001
H KCA PE,0.0278,,mg/L,5.7,0.0001,0.0012,0.0016,0.0013,0.0013,0.0012
H KCA PE,0.0321,,mg/L,1.6,0,0.0015,0.0015,0.0015,0.0014,0.0014
H KCA PE,0.0271,,mg/L,93.2,0.0011,0.0012,0.0008,0.0023,0.0013,0.0001
PATRON,0.0473,,mg/L,4.5,0.0001,0.0022,-0.0022,0.0022,0.0021,0.0023
H KCA PE,0.0285,,mg/L,53.2,0.0007,0.0013,0.0012,0.0018,0.0015,0.0005
H KCA PE,0.0292,,mg/L,11,0.0001,0.0013,0.0017,0.0014,0.0012,0.0013
PATRON,0.0493,,mg/L,7.3,0.0002,0.0023,-0.0024,0.0025,0.0022,0.0022
BLANCO,0.0089,,mg/L,45.6,0.0002,0.0003,-0.0011,0.0002,0.0002,0.0005
BLANCO REACTIVO,0,,mg/L,11.4,0.0001,0.0009,-0.0008,0.0009,0.0007,0.0009
M1 PE,0.022,,mg/L,6.3,0.0001,0.001,-0.0002,0.001,0.0009,0.001
M2 PE,0.0131,,mg/L,39.1,0.0002,0.0005,-0.0003,0.0004,0.0008,0.0004
M3 PE,0.0147,,mg/L,60.1,0.0004,0.0006,-0.0003,0.0009,0.0002,0.0008
M4 PE,0.0148,,mg/L,57,0.0004,0.0006,-0.0004,0.0009,0.0002,0.0007
PATRON,0.0486,,mg/L,7,0.0002,0.0023,-0.003,0.0024,0.0023,0.0021
P KCA PE,0.0109,,mg/L,38.8,0.0002,0.0004,0.0001,0.0005,0.0002,0.0005
PATRON,0.047,,mg/L,9.3,0.0002,0.0022,-0.0032,0.0024,0.0022,0.002
BLANCO,0.0068,,mg/L,87.3,0.0002,0.0002,-0.0016,0.0004,0,0.0002
BLANCO REACTIVO,0,,mg/L,22.7,0.0002,0.001,-0.0009,0.0009,0.0013,0.0009
ELY 1,0.0197,,mg/L,37.9,0.0003,0.0009,-0.0008,0.0006,0.0012,0.0008
ELY 2,0.0105,,mg/L,76.8,0.0003,0.0004,-0.0007,0.0005,0.0007,0.0001
ELY 3,0.0152,,mg/L,36.4,0.0002,0.0006,-0.0008,0.0004,0.0008,0.0008
ELY 4,0.0151,,mg/L,10.3,0.0001,0.0006,-0.0009,0.0006,0.0007,0.0006
PATRON,0.0486,,mg/L,0.4,0,0.0023,-0.004,0.0022,0.0023,0.0023
ELY P,0.0131,,mg/L,61.2,0.0003,0.0005,-0.0012,0.0002,0.0009,0.0005
PATRON,0.0513,,mg/L,12.1,0.0003,0.0024,-0.0042,0.0023,0.0027,0.0022
BLANCO,0.0087,,mg/L,33,0.0001,0.0003,-0.0031,0.0004,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,22.6,0.0001,-0.0006,0,-0.0005,-0.0007,-0.0006
