Analista,,,,,,,,,,,,,
Fecha de inicio,4/2/2026 21:42  GMT: 5/2/2026 03:42,,,,,,,,,,,,
Hoja de trabajo,SA007870,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Método: Au Au ACIDO (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.501,,mg/L,1.8,0.0179,-0.0009,,,,0.0178,0.0183,0.0176
,BLANCO,-0.0089,,mg/L,>100,-0.0003,-0.0001,,,,0.0002,-0.0001,-0.0009
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0005,,,,0.0003,0.0004,-0.0002
,SA007870-001,0.2526,,mg/L,1.9,0.0394,-0.0015,30.05,,,0.0387,0.0394,0.0402
,SA007870-002,0.2305,,mg/L,1.3,0.0358,-0.0013,30,,,0.0355,0.0364,0.0356
,SA007870-003,0.1892,,mg/L,1.8,0.0292,-0.0011,29.93,,,0.0288,0.0289,0.0298
,SA007870-004,0.1731,,mg/L,3.5,0.0266,-0.0012,29.91,,,0.0256,0.0267,0.0275
,SA007870-005,0.4595,,mg/L,1,0.0731,-0.002,30.04,,,0.0739,0.073,0.0725
,PATRON,0.5036,,mg/L,4.5,0.0181,-0.0007,,,,0.0172,0.0182,0.0189
,SA007870-006,0.1118,,mg/L,1.3,0.0173,-0.0018,30.08,,,0.0175,0.0172,0.017
,SA007870-007,0.2882,,mg/L,0.6,0.0454,-0.0012,30,,,0.0451,0.0457,0.0453
,SA007870-008,0.1506,,mg/L,2.4,0.0233,-0.0017,30.04,,,0.0227,0.0238,0.0235
,SA007870-009,0.0866,,mg/L,3.6,0.0133,-0.0019,30.03,,,0.0135,0.0128,0.0137
,SA007870-010,0.1119,,mg/L,1.2,0.0172,-0.0024,30.04,,,0.017,0.0174,0.0173
,PATRON,0.4922,,mg/L,2.7,0.0177,-0.0001,,,,0.0172,0.0177,0.0181
,BLANCO,0.0089,,mg/L,>100,0.0003,0,,,,-0.0002,0.0002,0.0009
,BLANCO REACTIVO,0,,mg/L,>100,0.0005,-0.0006,,,,0.0016,0,-0.0002
,SA007870-011,0.1834,,mg/L,2.4,0.0285,-0.001,30.07,,,0.0282,0.0293,0.0281
,SA007870-012,0.4721,,mg/L,0.7,0.0756,-0.0011,30.09,,,0.075,0.076,0.0757
,SA007870-013,0.4507,,mg/L,1.2,0.0719,-0.0014,30.04,,,0.0719,0.0728,0.0711
,SA007870-014,0.5169,,mg/L,1.2,0.0829,-0.001,30.03,,,0.0827,0.0821,0.084
,SA007870-015,-0.0011,,mg/L,>100,-0.0002,-0.0009,3,,,-0.0002,-0.0004,0
,PATRON,0.506,,mg/L,3,0.018,0.0001,,,,0.0174,0.0183,0.0183
,SA007870-016,0.0064,,mg/L,33.3,0.001,-0.001,30.06,,,0.001,0.0006,0.0012
,SA007870-017,0.6723,,mg/L,0.8,0.1121,-0.0003,30.01,,,0.112,0.113,0.1112
,SA007870-018,0.046,,mg/L,5,0.0069,-0.0009,30.03,,,0.0067,0.0068,0.0073
,SA007870-019,0.0257,,mg/L,7.3,0.0039,-0.0011,30,,,0.0042,0.0037,0.0037
,SA007870-020,0.0319,,mg/L,11.4,0.0048,-0.0003,30.06,,,0.0044,0.0046,0.0054
,PATRON,0.4901,,mg/L,2.5,0.0172,0.0012,,,,0.0167,0.0175,0.0173
,BLANCO,0.0072,,mg/L,69,0.0003,0,,,,0.0004,0.0003,0.0001
,BLANCO REACTIVO,0,,mg/L,77.2,0.0006,-0.0001,,,,0.0006,0.001,0.0001
,SA007870-021,0.1605,,mg/L,2.4,0.0247,0.0001,30.04,,,0.0241,0.0253,0.0247
,SA007870-022,0.1709,,mg/L,0.1,0.0264,0.0002,30.05,,,0.0264,0.0264,0.0264
,SA007870-023,0.0173,,mg/L,16.9,0.0026,0.0002,30.08,,,0.0021,0.0028,0.0029
,SA007870-024,0.0975,,mg/L,6.9,0.0148,-0.0008,30,,,0.0149,0.0138,0.0159
,SA007870-025,0.0035,,mg/L,>100,0.0005,0.0029,30,,,-0.0001,0.0003,0.0014
,PATRON,0.4912,,mg/L,1.3,0.0175,-0.0005,,,,0.0174,0.0173,0.0177
,SA007870-026,0.4842,,mg/L,0.2,0.0787,-0.0002,30,,,0.0789,0.0787,0.0787
,SA007870-027,0.3176,,mg/L,1.2,0.0503,-0.0003,30.04,,,0.0503,0.0497,0.0509
,SA007870-028,0.2697,,mg/L,0.2,0.0423,-0.0006,30.02,,,0.0423,0.0422,0.0424
,SA007870-029,0.212,,mg/L,3.4,0.0329,-0.0003,30.01,,,0.0321,0.0325,0.0342
,SA007870-030,0.3625,,mg/L,1.1,0.0579,-0.0009,30.05,,,0.0572,0.0586,0.0579
,PATRON,0.4873,,mg/L,2.6,0.0171,0.0014,,,,0.0172,0.0174,0.0166
,BLANCO,-0.0142,,mg/L,77.2,-0.0005,0.001,,,,-0.0009,-0.0001,-0.0004
,BLANCO REACTIVO,0,,mg/L,45,-0.0009,-0.0004,,,,-0.0009,-0.0005,-0.0013
,SA007870-031,0.3691,,mg/L,1.4,0.0585,0.0014,30.05,,,0.0576,0.0592,0.0586
,SA007870-032,0.7061,,mg/L,0.2,0.1181,0.0011,30.04,,,0.1182,0.1183,0.1179
,PATRON,0.4848,,mg/L,3.5,0.017,0.0017,,,,0.0166,0.0177,0.0166
,BLANCO,-0.0109,,mg/L,>100,-0.0004,0.0002,,,,0.0002,-0.001,-0.0003
,BLANCO REACTIVO,0,,mg/L,11,-0.0008,0.0005,,,,-0.0009,-0.0007,-0.0008
