PATRON,0.2038,,mg/L,2.8,0.008,0.0001,1,1,1,0.0078,0.0082,0.0081
BLANCO,-0.0097,,mg/L,21.1,-0.0014,0.0027,1,1,1,-0.0012,-0.0013,-0.0018
BLANCO REACTIVO,0,,mg/L,59.7,-0.0014,0.0013,1,1,1,-0.0017,-0.0005,-0.0021
CANAL,0.0055,,mg/L,75.9,-0.0007,0.0048,1,1,1,-0.0011,-0.0001,-0.001
FASE 1,0.0091,,mg/L,60.2,-0.0006,0.0051,1,1,1,-0.0002,-0.0006,-0.0009
FASE 2,0.0098,,mg/L,89.9,-0.0006,0.0054,1,1,1,0,-0.001,-0.0007
FASE 3,0.0198,,mg/L,>100,-0.0001,0.0063,1,1,1,-0.0007,-0.0007,0.001
VSP NORTE,0.015,,mg/L,>100,-0.0003,0.006,1,1,1,-0.0008,-0.0002,0.0001
CELDA 8.1,0.0054,,mg/L,44.5,-0.0007,0.0056,1,1,1,-0.0006,-0.0005,-0.0011
CELDA 8.2,0,,mg/L,7.7,-0.001,0.0065,1,1,1,-0.0011,-0.0009,-0.0009
CELDA 8.3,-0.0087,,mg/L,26.2,-0.0014,0.0073,1,1,1,-0.0018,-0.0012,-0.0011
S. RICA,0.035,,mg/L,53.7,0.0006,0.0072,1,1,1,0.0005,0.0009,0.0003
PATRON,0.1911,,mg/L,7.9,0.0075,0.0024,1,1,1,0.0078,0.0068,0.0079
BLANCO,-0.0066,,mg/L,16.5,-0.0013,0.0029,1,1,1,-0.0014,-0.001,-0.0014
BLANCO REACTIVO,0,,mg/L,8.7,-0.002,0.0016,1,1,1,-0.0019,-0.002,-0.0022
PATRON,0.1902,,mg/L,11.4,0.0084,-0.0004,1,1,1,0.0085,0.0074,0.0093
BLANCO,0.007,,mg/L,55.2,0.0011,0.0008,1,1,1,0.0018,0.001,0.0006
BLANCO REACTIVO,0,,mg/L,83.3,0.0009,0.0006,1,1,1,0.001,0.0016,0.0001
TRITURADORA,0.0153,,mg/L,49.1,0.0015,0.0031,1,1,1,0.0023,0.0012,0.0009
VICTORIA,0.0081,,mg/L,48.6,0.0012,0.0029,1,1,1,0.0017,0.0013,0.0005
CELDA 1,0.0063,,mg/L,29.7,0.0011,0.0032,1,1,1,0.0015,0.0008,0.001
CELDA 2,0.0096,,mg/L,60.2,0.0012,0.0033,1,1,1,0.001,0.0007,0.0021
CELDA 3,-0.0049,,mg/L,58.9,0.0007,0.0037,1,1,1,0.0003,0.0006,0.0011
PATRON,0.1968,,mg/L,5.4,0.0087,-0.0009,1,1,1,0.0085,0.0092,0.0084
BLANCO,-0.0051,,mg/L,33.2,0.0007,-0.0003,1,1,1,0.0004,0.0009,0.0007
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0012,1,1,1,-0.0003,-0.0005,0.0005
CELDA 4A,0.0116,,mg/L,26.5,0.0013,0.0034,1,1,1,0.0009,0.0016,0.0014
CELDA 4B,0.0114,,mg/L,66.5,0.0013,0.0046,1,1,1,0.0023,0.0009,0.0007
CELDA 5A,0.0186,,mg/L,21.4,0.0016,0.0046,1,1,1,0.0018,0.0018,0.0012
CELDA 5B,0.0075,,mg/L,35,0.0012,0.0045,1,1,1,0.0016,0.0008,0.0011
PATRON,0.2036,,mg/L,4,0.009,-0.0001,1,1,1,0.009,0.0086,0.0093
BLANCO,0.0045,,mg/L,29.6,0.001,0.0009,1,1,1,0.0013,0.0012,0.0007
BLANCO REACTIVO,0,,mg/L,56,-0.0008,0.0018,1,1,1,-0.0008,-0.0012,-0.0003
