Analista,GGP,,,,,,,,,
Fecha de inicio,31/07/2024 11:26 a. m.  GMT: 31/07/2024 05:26 p. m.,,,,,,,,,
Hoja de trabajo,SA004922-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4937,,mg/L,2,0.016,0.0004,0.0157,0.0159,0.0163
,BLANCO,-0.0104,,mg/L,53.7,-0.0003,0.0003,-0.0005,-0.0001,-0.0004
,BLANCO REACTIVO,0,,mg/L,25.5,0.0005,-0.0001,0.0006,0.0005,0.0004
,SA004909-023,0.6857,,mg/L,0.5,0.0642,0.0007,0.0645,0.0641,0.0639
,SA004909-024,3.9276,,mg/L,0.4,0.0365,-0.0011,0.0364,0.0365,0.0367
,SA004909-025,3.1591,,mg/L,0.6,0.2891,0.001,0.2892,0.2908,0.2874
,SA004909-026,0.119,,mg/L,2.4,0.011,0.0005,0.0107,0.0112,0.011
,SA004909-027,1.6397,,mg/L,0.3,0.1544,0.0006,0.1539,0.1549,0.1543
,PATRON,0.5025,,mg/L,2.7,0.0163,0.0006,0.0167,0.0163,0.0158
,SA004909-028,0.8741,,mg/L,0.3,0.082,0.0003,0.0823,0.082,0.0817
,SA004909-029,0.0053,,mg/L,56.7,0.0005,-0.0002,0.0007,0.0006,0.0002
,PATRON,0.5019,,mg/L,0.4,0.0162,0.0007,0.0162,0.0163,0.0162
,BLANCO,-0.0065,,mg/L,39,-0.0002,-0.0005,-0.0003,-0.0002,-0.0002
,BLANCO REACTIVO,0,,mg/L,21.7,0.0008,-0.0003,0.0009,0.001,0.0006
