Analista,,,,,,,,,,
Fecha de inicio,15/07/2023 12:47 p. m.  GMT: 15/07/2023 05:47 p. m.,,,,,,,,,
Hoja de trabajo,SA001531-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5084,,mg/L,0.7,0.0173,-0.0002,0.0173,0.0172,0.0174
,BLANCO,0.0068,,mg/L,10.1,0.0002,-0.0008,0.0002,0.0002,0.0003
,BLANCO REACTIVO,0,,mg/L,2.5,0.0046,-0.0031,0.0044,0.0046,0.0046
,SA001526-015,0.1604,,mg/L,1.4,0.0156,-0.0088,0.0156,0.0158,0.0154
,SA001527-028,0.3106,,mg/L,1.1,0.0302,-0.0088,0.0304,0.0298,0.0303
,SA001528-007,0.2114,,mg/L,0.5,0.0205,-0.009,0.0204,0.0207,0.0205
,SA001528-011,0.5899,,mg/L,0.4,0.0574,-0.0085,0.0572,0.0573,0.0577
,SA001529-032,0.2143,,mg/L,0.5,0.0208,-0.0087,0.0208,0.021,0.0207
,PATRON,0.4889,,mg/L,0.9,0.0166,-0.0079,0.0166,0.0168,0.0165
,PATRON,0.4895,,mg/L,0.4,0.0166,-0.0081,0.0167,0.0166,0.0166
,BLANCO,-0.0031,,mg/L,>100,-0.0001,-0.009,0.0001,-0.0002,-0.0002
,BLANCO REACTIVO,0,,mg/L,1.7,0.0046,-0.0044,0.0046,0.0046,0.0045
