PATRON,0.2098,,mg/L,4,0.0103,-0.0026,1,1,1,0.0101,0.01,0.0107
BLANCO,0.0093,,mg/L,30.1,0.0012,-0.0014,1,1,1,0.0013,0.0014,0.0008
BLANCO REACTIVO,0,,mg/L,20.9,0.0009,-0.0012,1,1,1,0.001,0.001,0.0007
H KCA PO,0.0069,,mg/L,25.6,0.001,0.0002,1,1,1,0.001,0.0008,0.0013
H KCA PO,0.0051,,mg/L,19.5,0.001,0.0002,1,1,1,0.0012,0.0008,0.0009
H KCA PO,0.0027,,mg/L,27.7,0.0009,0.0005,1,1,1,0.001,0.0006,0.001
PATRON,0.1925,,mg/L,2.2,0.0095,-0.0043,1,1,1,0.0097,0.0094,0.0094
H KCA PO,0.0073,,mg/L,10.6,0.0011,-0.0001,1,1,1,0.0011,0.0012,0.0009
H KCA PO,0.0059,,mg/L,23.6,0.001,-0.0001,1,1,1,0.0013,0.0009,0.0008
PATRON,0.1856,,mg/L,3.7,0.0092,-0.0041,1,1,1,0.0093,0.0095,0.0088
BLANCO,0.0003,,mg/L,19,0.0007,-0.0034,1,1,1,0.0006,0.0008,0.0008
BLANCO REACTIVO,0,,mg/L,28.1,0.0008,-0.0016,1,1,1,0.0006,0.0011,0.0007
M1 PO,0.0068,,mg/L,2.4,0.001,0,1,1,1,0.001,0.0011,0.0011
M2 PO,0.0019,,mg/L,8.1,0.0008,0.0001,1,1,1,0.0009,0.0008,0.0007
M3 PO,-0.0009,,mg/L,26,0.0007,0.0001,1,1,1,0.0005,0.0008,0.0007
M4 PO,0.0006,,mg/L,28.8,0.0008,-0.0004,1,1,1,0.0005,0.0008,0.001
PATRON,0.1961,,mg/L,2,0.0096,-0.0046,1,1,1,0.0098,0.0098,0.0094
P KCA PO,-0.0084,,mg/L,21.8,0.0004,0.0003,1,1,1,0.0003,0.0004,0.0004
PATRON,0.1915,,mg/L,1.1,0.0094,-0.0043,1,1,1,0.0093,0.0094,0.0096
BLANCO,-0.0098,,mg/L,68.8,0.0003,-0.003,1,1,1,0.0005,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,17.4,0.0009,-0.0015,1,1,1,0.0009,0.0011,0.0008
CELDA 8,0.0073,,mg/L,7.4,0.0011,0.0001,1,1,1,0.0011,0.001,0.0011
CANAL,-0.0074,,mg/L,25.5,0.0004,0,1,1,1,0.0004,0.0005,0.0003
FASE 1,0.0172,,mg/L,22.6,0.0015,-0.0004,1,1,1,0.0012,0.0018,0.0015
FASE 2,0.0192,,mg/L,11.4,0.0016,0.0001,1,1,1,0.0018,0.0014,0.0016
FASE 3,0.0358,,mg/L,4.4,0.0024,0.0004,1,1,1,0.0023,0.0024,0.0025
VSP NORTE,0.0268,,mg/L,5.9,0.002,0.0003,1,1,1,0.0019,0.0021,0.0019
CELDA 8.1,-0.0011,,mg/L,25.4,0.0007,-0.0006,1,1,1,0.0005,0.0006,0.0009
CELDA 8.2,-0.0016,,mg/L,30.1,0.0007,-0.0011,1,1,1,0.0004,0.0007,0.0008
CELDA 8.3,0.0045,,mg/L,31.4,0.0009,-0.0012,1,1,1,0.001,0.0006,0.0012
PATRON,0.1907,,mg/L,1.5,0.0094,-0.0048,1,1,1,0.0094,0.0093,0.0096
BLANCO,-0.0068,,mg/L,47.1,0.0004,-0.0034,1,1,1,0.0003,0.0007,0.0003
BLANCO REACTIVO,0,,mg/L,9.7,0.0011,-0.0021,1,1,1,0.001,0.0011,0.0012
H KCA PE,-0.0091,,mg/L,62.2,0.0003,0.0007,1,1,1,0.0004,0.0005,0.0001
H KCA PE,-0.0092,,mg/L,69,0.0003,0.0007,1,1,1,0.0003,0.0005,0.0001
H KCA PE,-0.0124,,mg/L,>100,0.0002,0.0006,1,1,1,0.0003,0.0004,-0.0001
PATRON,0.1864,,mg/L,4,0.0092,-0.005,1,1,1,0.0091,0.0096,0.0089
H KCA PE,-0.0051,,mg/L,67.1,0.0005,0.0005,1,1,1,0.0002,0.0005,0.0008
H KCA PE,-0.0105,,mg/L,95.3,0.0003,0.0006,1,1,1,0.0005,0.0001,0.0001
PATRON,0.1874,,mg/L,6.9,0.0093,-0.005,1,1,1,0.0092,0.0099,0.0086
BLANCO,-0.0096,,mg/L,50.6,0.0003,-0.0039,1,1,1,0.0001,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,15.6,0.0009,-0.002,1,1,1,0.001,0.0008,0.0007
M1 PE,-0.0025,,mg/L,18.8,0.0006,0.0007,1,1,1,0.0005,0.0007,0.0007
M2 PE,-0.01,,mg/L,94.6,0.0003,0.0007,1,1,1,0.0005,0.0003,0
