Analista,ACG,,,,,,,,
Fecha de inicio,05/04/2023 05:54 a. m.  GMT: 05/04/2023 11:54 a. m.,,,,,,,,
Hoja de trabajo,SA000879_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9974,,mg/L,0.2,0.1205,0.1203,0.1205,0.1208
,BLANCO,-0.0001,,mg/L,>100,0,-0.0001,-0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,96.7,-0.0001,0,-0.0002,-0.0003
,SA000879-001,4.8237,,mg/L,0.4,0.0237,0.0237,0.0237,0.0238
,SA000879-002,3.2214,,mg/L,1.5,0.0159,0.0159,0.0156,0.0161
,SA000879-003,2.6207,,mg/L,0.7,0.0127,0.0128,0.0127,0.0128
,SA000879-004,2.5683,,mg/L,0.4,0.0126,0.0125,0.0126,0.0126
,SA000879-005,3.9725,,mg/L,0.2,0.0194,0.0193,0.0194,0.0193
,PATRON,1.0025,,mg/L,0.3,0.1211,0.1209,0.1215,0.1211
,SA000879-006,2.1332,,mg/L,1.5,0.0104,0.0106,0.0103,0.0103
,SA000879-007,1.5954,,mg/L,1.4,0.0078,0.0077,0.0077,0.0079
,SA000879-008,2.2027,,mg/L,0.6,0.011,0.0111,0.011,0.0109
,SA000879-009,2.1615,,mg/L,0.7,0.0106,0.0106,0.0106,0.0107
,SA000879-010,1.2952,,mg/L,1.8,0.0063,0.0064,0.0064,0.0062
,PATRON,1.0052,,mg/L,0.2,0.1215,0.1212,0.1214,0.1217
,BLANCO,0.0018,,mg/L,37.1,0.0002,0.0003,0.0002,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,0.0001,0.0002
,SA000879-011,2.06,,mg/L,1.5,0.0102,0.01,0.0103,0.0101
,SA000879-012,1.3383,,mg/L,1.3,0.0065,0.0065,0.0065,0.0066
,SA000879-013,3.7438,,mg/L,0.6,0.0184,0.0185,0.0184,0.0183
,SA000879-014,0.8178,,mg/L,1.7,0.004,0.004,0.004,0.0041
,SA000879-015,3.4895,,mg/L,1.4,0.0172,0.017,0.0171,0.0175
,PATRON,0.9988,,mg/L,0.6,0.1207,0.1214,0.1205,0.1202
,SA000879-016,10.9875,,mg/L,0.3,0.0537,0.0536,0.0537,0.0539
,SA000879-017,23.3155,,mg/L,0.5,0.1135,0.114,0.1135,0.1128
,SA000879-018,4.1426,,mg/L,0.6,0.0202,0.0203,0.0202,0.0201
,SA000879-019,2.1555,,mg/L,0.2,0.0106,0.0106,0.0106,0.0106
,SA000879-020,3.6288,,mg/L,0.5,0.0176,0.0176,0.0176,0.0177
,PATRON,0.9979,,mg/L,0.4,0.1206,0.121,0.12,0.1207
,BLANCO,0.0001,,mg/L,>100,0,0,0,0
,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,0,-0.0001
,SA000879-021,4.2631,,mg/L,1.4,0.0208,0.0205,0.0208,0.0211
,SA000879-022,5.3132,,mg/L,0.8,0.0261,0.0259,0.0263,0.0261
,SA000879-023,4.1869,,mg/L,0.4,0.0204,0.0205,0.0203,0.0204
,SA000879-024,4.3271,,mg/L,0.4,0.021,0.021,0.021,0.0211
,SA000879-025,-0.0085,,mg/L,>100,0,0,0,-0.0001
,PATRON,1.0001,,mg/L,0.3,0.1209,0.1207,0.1212,0.1206
,SA000879-026,0.1147,,mg/L,35.3,0.0006,0.0008,0.0005,0.0004
,SA000879-027,3.2966,,mg/L,0.3,0.0161,0.0162,0.0161,0.0161
,SA000879-028,2.1583,,mg/L,0.4,0.0105,0.0105,0.0104,0.0105
,SA000879-029,1.8544,,mg/L,0.3,0.0091,0.0091,0.0091,0.0091
,SA000879-030,2.0532,,mg/L,0.4,0.0101,0.01,0.0101,0.0101
,PATRON,0.9927,,mg/L,0.2,0.12,0.1198,0.1202,0.1199
,BLANCO,0.0006,,mg/L,76.5,0.0001,0.0001,0.0001,0
,BLANCO REACTIVO,0,,mg/L,53.8,-0.0001,-0.0001,-0.0002,-0.0001
,SA000879-031,1.7694,,mg/L,0.6,0.0086,0.0087,0.0087,0.0086
,SA000879-032,25.9991,,mg/L,0.2,0.1259,0.126,0.126,0.1256
,PATRON,1.0058,,mg/L,0.2,0.1215,0.1216,0.1212,0.1218
,BLANCO,0.0013,,mg/L,33.6,0.0002,0.0002,0.0001,0.0002
