PATRON,4.9721,,mg/L,4.6,0.0523,1,1,1,0.0539,0.0535,0.0496
BLANCO,-0.0035,,mg/L,>100,0,1,1,1,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,16.3,-0.0005,1,1,1,-0.0004,-0.0004,-0.0006
FASE 1,0.0019,,mg/L,>100,0,1,1,1,-0.0002,0.0002,0
FASE 2,0.0106,,mg/L,>100,0.0001,1,1,1,0,0.0003,0.0001
FASE 3,0.0542,,mg/L,22.1,0.0006,1,1,1,0.0004,0.0007,0.0006
VSP NORTE,0.001,,mg/L,>100,0,1,1,1,0.0001,-0.0002,0.0001
CELDA 8.1,0.0062,,mg/L,>100,0.0001,1,1,1,0,0.0001,0.0001
CELDA 8.2,-0.0125,,mg/L,>100,-0.0001,1,1,1,0,-0.0001,-0.0003
CELDA 8.3,0.187,,mg/L,8.6,0.002,1,1,1,0.0019,0.0022,0.0019
PATRON,4.881,,mg/L,0.4,0.0514,1,1,1,0.0514,0.0512,0.0516
BLANCO,0.0097,,mg/L,97.8,0.0001,1,1,1,0,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,8.7,-0.0007,1,1,1,-0.0007,-0.0007,-0.0006
