PATRON,4.8876,,mg/L,0.9,0.05,1,1,1,0.0495,0.0502,0.0504
BLANCO,-0.0165,,mg/L,46.8,-0.0002,1,1,1,-0.0002,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,3.3,-0.0004,1,1,1,-0.0005,-0.0004,-0.0005
FASE 1,0.0199,,mg/L,51.5,0.0002,1,1,1,0.0003,0.0002,0.0001
FASE 2,0.0247,,mg/L,71.6,0.0003,1,1,1,0.0004,0,0.0003
FASE 3,0.031,,mg/L,28.6,0.0003,1,1,1,0.0002,0.0004,0.0003
VSP NORTE,0.0192,,mg/L,52.5,0.0002,1,1,1,0.0001,0.0002,0.0003
CELDA 8.1,0.0252,,mg/L,47.1,0.0003,1,1,1,0.0004,0.0003,0.0001
CELDA 8.2,0.039,,mg/L,8.5,0.0004,1,1,1,0.0004,0.0004,0.0004
CELDA 8.3,0.0583,,mg/L,27.2,0.0006,1,1,1,0.0007,0.0007,0.0004
PATRON,4.9042,,mg/L,1.1,0.0502,1,1,1,0.0495,0.0505,0.0505
BLANCO,0.0003,,mg/L,>100,0,1,1,1,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,23.7,-0.0004,1,1,1,-0.0003,-0.0005,-0.0004
