Analista,GMC,,,,,,,,
Fecha de inicio,10:22 a. m. 21/02/2026  GMT: 04:22 p. m. 21/02/2026,,,,,,,,
Hoja de trabajo,SA008059,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5058,,mg/L,1,1.6,0.0175,0.0003,
,BLANCO,0.0136,,mg/L,1,>100,0.0005,-0.0005,
,BLANCO REACTIVO,0,,mg/L,1,5.3,0.0008,-0.0003,
,SA008059-001,0.105,,mg/L,1,3,0.0156,0.0002,30
,SA008059-002,0.0387,,mg/L,1,5.4,0.0058,0.0002,3
,SA008059-003,0.0422,,mg/L,1,0.9,0.0063,-0.0002,30
,SA008059-004,0.0208,,mg/L,1,20.7,0.0031,0.0002,30.02
,SA008059-005,0.0314,,mg/L,1,1.4,0.0047,0.0002,30.02
,PATRON,0.4924,,mg/L,1,1.5,0.017,0,
,SA008059-006,0.0279,,mg/L,1,7,0.0042,-0.0003,30.01
,SA008059-007,0.0548,,mg/L,1,3,0.0081,0.0001,30.01
,SA008059-008,0.0686,,mg/L,1,1,0.0102,0.0001,30.02
,SA008059-009,0.0321,,mg/L,1,7.9,0.0048,0.0002,30.02
,SA008059-010,0.0509,,mg/L,1,3.3,0.0076,-0.0001,30
,PATRON,0.4951,,mg/L,1,3,0.0171,0,
,BLANCO,0.0021,,mg/L,1,>100,0.0001,-0.0006,
,BLANCO REACTIVO,0,,mg/L,1,62.4,-0.0005,0.0005,
,SA008059-011,0.1109,,mg/L,1,1.1,0.0164,0.0006,30.02
,SA008059-012,0.0253,,mg/L,1,17.2,0.0038,0.0001,30.02
,SA008059-013,0.339,,mg/L,1,1.1,0.0497,0.0003,30.03
,SA008059-014,0.0525,,mg/L,1,2.6,0.0078,0,30.02
,SA008059-015,0.2161,,mg/L,1,1.9,0.0318,0.0004,30
,PATRON,0.5166,,mg/L,1,0.2,0.0178,0.0008,
,SA008059-016,0.1788,,mg/L,1,0.9,0.0264,0.0005,30
,SA008059-017,0.0566,,mg/L,1,2.5,0.0084,0.0002,30.01
,SA008059-018,0.1482,,mg/L,1,2.1,0.0219,0.0007,30.01
,SA008059-019,0.0628,,mg/L,1,0.8,0.0093,-0.0001,30
,SA008059-020,0.2322,,mg/L,1,1,0.0342,0.0005,30.02
,PATRON,0.5141,,mg/L,1,1.2,0.0178,0.0005,
,BLANCO,-0.0076,,mg/L,1,>100,-0.0003,-0.0001,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0001,-0.0005,
,SA008059-021,0.2255,,mg/L,1,0.9,0.0332,0,30
,SA008059-022,0.1359,,mg/L,1,2.7,0.0201,-0.0002,30
,SA008059-023,0.4312,,mg/L,1,2,0.0629,-0.0003,30
,SA008059-024,0.3228,,mg/L,1,0.8,0.0473,-0.0002,30.01
,SA008059-025,0.0061,,mg/L,1,55.2,0.0008,-0.0003,30
,PATRON,0.5117,,mg/L,1,2.8,0.0177,0,
,SA008059-026,0.6725,,mg/L,1,1.4,0.0972,0.0027,30.01
,SA008059-027,-0.0001,,mg/L,1,>100,0,0.0006,3
,SA008059-028,0.0375,,mg/L,1,5.2,0.0056,0.0004,30.01
,SA008059-029,0.1248,,mg/L,1,2.2,0.0174,0.0002,30.01
,SA008059-030,0.0359,,mg/L,1,3.9,0.0053,0.0002,30.03
,PATRON,0.4842,,mg/L,1,1.1,0.0167,0.0003,
,BLANCO,-0.0057,,mg/L,1,>100,-0.0002,0.0003,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0002,0.0001,
,SA008059-031,0.0212,,mg/L,1,14.7,0.0032,0.0004,30.03
,SA008059-032,0.0845,,mg/L,1,3.2,0.0125,0.0007,30.03
,PATRON,0.5134,,mg/L,1,2.1,0.0177,0.0011,
,BLANCO,0.0037,,mg/L,1,>100,0.0001,0.0002,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,0.0007,
