PATRON,5.0094,,mg/L,0.1,0.0562,0.0561,0.0561,0.0563
BLANCO,0.0274,,mg/L,49.4,0.0003,0.0002,0.0003,0.0005
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,0,0.0001
FASE 1,0.0439,,mg/L,14.2,0.0005,0.0005,0.0006,0.0004
FASE 2,0.0352,,mg/L,15.3,0.0004,0.0005,0.0003,0.0004
FASE 3,0.0355,,mg/L,12.5,0.0004,0.0004,0.0005,0.0004
VSP NORTE,0.0293,,mg/L,34.1,0.0003,0.0005,0.0002,0.0003
CELDA 8.1,0.0501,,mg/L,5.6,0.0006,0.0006,0.0005,0.0006
CELDA 8.2,0.0496,,mg/L,20.6,0.0006,0.0007,0.0004,0.0006
CELDA 8.3,0.0823,,mg/L,9.2,0.0009,0.0008,0.001,0.001
PATRON,4.8898,,mg/L,0.4,0.0549,0.0551,0.0547,0.0548
BLANCO,0.0541,,mg/L,11.8,0.0006,0.0005,0.0007,0.0007
BLANCO REACTIVO,0,,mg/L,4.7,0.0007,0.0007,0.0007,0.0007
